wholesaler_name (도매상명),biz_type (업종명),wholesaler_addr_road (도매도로명주소),wholesaler_addr_jibun (도매지번주소),wholesaler_tel (도매전화),lat (위도),lon (경도),business_status (영업상태),as_of_date (기준일자),provider_org_code (제공기관코드),provider_org_name (제공기관명),has_transport_vehicle,has_storage_facility,supervising_agency,active_flag (활성여부),is_valid_wholesaler (유효도매여부),wholesaler_id (도매상ID),source_file (원천파일),source_sheet (원천시트),source_row_id (원천행ID)
(주)옥천당 영천지점,한약도매,경상북도 영천시 임고면 황강공단길 15,,,36.0283219,128.9978859,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01103,3. 전국의약품도매업소표준데이터.csv,,1103
제일약업사,한약도매,"경상북도 영천시 한방로 18, 영천약초시장 A동 104호 (도동)",,,35.94269411,128.9314918,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01104,3. 전국의약품도매업소표준데이터.csv,,1104
태창약업사,한약도매,경상북도 영천시 약전길 22 (완산동),,,35.96111931,128.9403556,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01105,3. 전국의약품도매업소표준데이터.csv,,1105
(주)퓨어마인드,한약도매,경상북도 영천시 안완산길 32 (완산동),,,35.96075038,128.9505615,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01106,3. 전국의약품도매업소표준데이터.csv,,1106
태극인약업사,한약도매,"경상북도 영천시 한방로 18, D동 104호 (도동)",,,35.94269411,128.9314918,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01107,3. 전국의약품도매업소표준데이터.csv,,1107
파이토지노믹스(주),한약도매,경상북도 영천시 금호읍 금창로 208-65,,,35.91336696,128.8825308,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01108,3. 전국의약품도매업소표준데이터.csv,,1108
월드허브(주),한약도매,경상북도 영천시 화산면 장수로 688-8,,,36.0090991,128.8780297,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01109,3. 전국의약품도매업소표준데이터.csv,,1109
에스앤디 주식회사,의료용고압가스,경상북도 영천시 영화로 64 (금노동),,,35.95583831,128.9356814,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01110,3. 전국의약품도매업소표준데이터.csv,,1110
금빛에너지(주),의료용고압가스,경상북도 영천시 화산면 장수로 1394,,,36.02975528,128.8091325,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01111,3. 전국의약품도매업소표준데이터.csv,,1111
금일약업사,한약도매,"경상북도 영천시 한방로 18, 영천약초시장 E동 117호 (도동)",,,35.94269411,128.9314918,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01112,3. 전국의약품도매업소표준데이터.csv,,1112
동방생약한약품,한약도매,"경상북도 영천시 한방로 14, 105호 (도동)",,,35.94142143,128.9466832,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01113,3. 전국의약품도매업소표준데이터.csv,,1113
(주)태광유통,한약도매,"경상북도 영천시 한방로 18, B동 112호 (도동)",,,35.94269411,128.9314918,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01114,3. 전국의약품도매업소표준데이터.csv,,1114
이레약업사,한약도매,"경상북도 영천시 한방로 14, 103호 (도동)",,,35.94283592,128.9306401,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01115,3. 전국의약품도매업소표준데이터.csv,,1115
바른약업사,한약도매,경상북도 영천시 한방로 18 (도동),,,35.94269411,128.9314918,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01116,3. 전국의약품도매업소표준데이터.csv,,1116
진영약업사,한약도매,경상북도 영천시 완산로 19-1 (완산동),,,35.96192419,128.9388575,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01117,3. 전국의약품도매업소표준데이터.csv,,1117
나눔제약(주),한약도매,경상북도 영천시 세홈길 68 (도림동),,,36.01639416,128.9358542,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01118,3. 전국의약품도매업소표준데이터.csv,,1118
동서산업가스,의료용고압가스,"경상북도 영천시 도남공단1길 4 (도남동, 교육연구시설)",,,35.92609842,128.9364939,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01119,3. 전국의약품도매업소표준데이터.csv,,1119
태극인 허브,한약도매,"경상북도 영천시 한방로 18 (도동, 영천약초시장)",,,35.94269411,128.9314918,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01120,3. 전국의약품도매업소표준데이터.csv,,1120
대창 명신,한약도매,경상북도 영천시 완산로 23-2 (완산동),,,35.96228502,128.9388174,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01121,3. 전국의약품도매업소표준데이터.csv,,1121
봉산약업사,한약도매,"경상북도 영천시 한방로 18, 영천약초시장 B동 105호 (도동)",,,35.94269755,128.9314936,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01122,3. 전국의약품도매업소표준데이터.csv,,1122
강진허브,한약도매,"경상북도 영천시 한방로 18, 영천약초시장 B동 114호 (도동)",,,35.94269411,128.9314918,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01123,3. 전국의약품도매업소표준데이터.csv,,1123
(주)서호약업,한약도매,"경상북도 영천시 한방로 18, 영천약초시장 A동 114호 (도동)",,,35.94269411,128.9314918,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01124,3. 전국의약품도매업소표준데이터.csv,,1124
(주)산야초로,한약도매,경상북도 영천시 어봉길 48 (대전동),,,35.98591782,128.9195775,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01125,3. 전국의약품도매업소표준데이터.csv,,1125
슈마케미아(주),의료용고압가스,경상북도 영천시 금호읍 영천산단로 323,,,35.91763322,128.9482623,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01126,3. 전국의약품도매업소표준데이터.csv,,1126
다담허브,한약도매,경상북도 영천시 완산2길 27 (완산동),,,35.96533719,128.9402491,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01127,3. 전국의약품도매업소표준데이터.csv,,1127
덕현허브,한약도매,"경상북도 영천시 한방로 18, 영천약초시장 B동 110호 (도동)",,,35.94269755,128.9314936,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01128,3. 전국의약품도매업소표준데이터.csv,,1128
진명허브,한약도매,경상북도 영천시 약전1길 18 (완산동),,,35.96061923,128.9405839,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01129,3. 전국의약품도매업소표준데이터.csv,,1129
별빛약업사,한약도매,경상북도 영천시 어봉길 52 (대전동),,,35.98636185,128.9188408,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01130,3. 전국의약품도매업소표준데이터.csv,,1130
제중약업사,한약도매,경상북도 영천시 약전1길 18 (완산동),,,35.96061923,128.9405839,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01131,3. 전국의약품도매업소표준데이터.csv,,1131
허브애,한약도매,"경상북도 영천시 한방로 14, 101호 (도동)",,,35.9428388,128.9306448,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01132,3. 전국의약품도매업소표준데이터.csv,,1132
드림허브,한약도매,경상북도 영천시 약전1길 18(완산동),,,35.96062183,128.9405825,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01133,3. 전국의약품도매업소표준데이터.csv,,1133
영천약업사,한약도매,경상북도 영천시 어봉길 52 (대전동),,,35.98636185,128.9188408,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01134,3. 전국의약품도매업소표준데이터.csv,,1134
새영천약업사,한약도매,경상북도 영천시 천문로 834 (도림동),,,35.96062183,128.9405825,영업,2025-06-25,5100000,경상북도 영천시,Y,Y,경상북도 영천시청,True,False,W01135,3. 전국의약품도매업소표준데이터.csv,,1135
서울약사신협의약품사업부,일반종합도매,"서울특별시 관악구 남부순환로 1889, 5층 (봉천동)",서울특별시 관악구 봉천동 1679-5,,37.4792565869,126.9597096216,영업,2025-06-25,3200000,서울특별시 관악구,Y,Y,서울특별시 관악구청,True,False,W01136,3. 전국의약품도매업소표준데이터.csv,,1136
(주)태양파마,일반종합도매,"서울특별시 관악구 남부순환로 1939, 3층 (봉천동)",서울특별시 관악구 봉천동 1687-31,,37.476881362,126.9648398524,영업,2025-06-25,3200000,서울특별시 관악구,Y,Y,서울특별시 관악구청,True,False,W01137,3. 전국의약품도매업소표준데이터.csv,,1137
대화약품(주),일반종합도매,"서울특별시 관악구 조원로 97, 103호 (신림동)",서울특별시 관악구 신림동 520-19,02-830-4314,37.4848162277,126.9128634368,영업,2025-06-25,3200000,서울특별시 관악구,Y,N,서울특별시 관악구청,True,False,W01138,3. 전국의약품도매업소표준데이터.csv,,1138
(주)엔파마,일반종합도매,"서울특별시 관악구 관악로29길 2, 501호 (봉천동)",서울특별시 관악구 봉천동 40-39,02-889-9001,37.4865987713,126.9565318205,영업,2025-06-25,3200000,서울특별시 관악구,Y,N,서울특별시 관악구청,True,False,W01139,3. 전국의약품도매업소표준데이터.csv,,1139
비티팜,일반종합도매,"서울특별시 관악구 남부순환로 1460, 3층 (신림동)",서울특별시 관악구 신림동 1474-12,02-855-3690,37.4811712463,126.9130512811,영업,2025-06-25,3200000,서울특별시 관악구,Y,N,서울특별시 관악구청,True,False,W01140,3. 전국의약품도매업소표준데이터.csv,,1140
에이블팜스리테일 주식회사,일반종합도매,"서울특별시 관악구 관악로24길 63, 502호 (봉천동)",서울특별시 관악구 봉천동 738-126,02-889-7988,37.48564654,126.957153,영업,2025-06-25,3200000,서울특별시 관악구,Y,N,서울특별시 관악구청,True,False,W01141,3. 전국의약품도매업소표준데이터.csv,,1141
주식회사 새혼,일반종합도매,"서울특별시 관악구 남부순환로 1461, 5층 (신림동)",서울특별시 관악구 신림동 538-11,,37.4818058065,126.9129015298,영업,2025-06-25,3200000,서울특별시 관악구,Y,Y,서울특별시 관악구청,True,False,W01142,3. 전국의약품도매업소표준데이터.csv,,1142
(주)디엠에스인터내셔날,일반종합도매,"서울특별시 관악구 과천대로 929, DMS빌딩 4,5층 (남현동)",서울특별시 관악구 남현동 602-126,,37.4735409985,126.981768694,영업,2025-06-25,3200000,서울특별시 관악구,Y,N,서울특별시 관악구청,True,False,W01143,3. 전국의약품도매업소표준데이터.csv,,1143
(주)연지메디팜,일반종합도매,"서울특별시 관악구 남부순환로 1470, 5층 502호 (신림동)",서울특별시 관악구 신림동 1474-17,,37.4813531377,126.9138820722,영업,2025-06-25,3200000,서울특별시 관악구,Y,Y,서울특별시 관악구청,True,False,W01144,3. 전국의약품도매업소표준데이터.csv,,1144
동아산소,기타,강원특별자치도 영월군 영월읍 영월로 2181-14,강원특별자치도 영월군 영월읍 덕포리 산2-10,033-374-3464,37.18625634,128.4891982,영업,2025-06-30,4271000,강원특별자치도 영월군,N,Y,강원특별자치도 영월군보건소,True,False,W01145,3. 전국의약품도매업소표준데이터.csv,,1145
엠에프씨주식회사,일반종합도매,"경기도 과천시 과천대로7길 65, 과천상상자이타워 B동 1층 108호 (갈현동)",경기도 과천시 갈현동 456,02-533-8293,37.4162452452,126.9759048709,영업,2025-07-03,3970000,경기도 과천시,N,N,경기도 과천시 보건소,True,False,W01146,3. 전국의약품도매업소표준데이터.csv,,1146
(주)셀트리온제약,일반종합도매,"경기도 과천시 과천대로7길 20, 과천 스마트케이 업무시설 A동 12층 (갈현동)",경기도 과천시 갈현동 427-1,080-850-3611,37.414150975,126.9785015996,영업,2025-07-03,3970000,경기도 과천시,Y,Y,경기도 과천시 보건소,True,False,W01147,3. 전국의약품도매업소표준데이터.csv,,1147
광동제약㈜,일반종합도매,"경기도 과천시 과천대로7다길 52, 광동과천타워 1층 (갈현동)",경기도 과천시 갈현동 452-1,02-6006-7261,37.416237,126.977919,영업,2025-07-03,3970000,경기도 과천시,Y,Y,경기도 과천시 보건소,True,False,W01148,3. 전국의약품도매업소표준데이터.csv,,1148
㈜에스지바이오켐,일반종합도매,"경기도 과천시 과천대로7길 65, 과천상상자이타워 B동 1층 108호 (갈현동)",경기도 과천시 갈현동 456,031-383-1268,37.4162452452,126.9759048709,영업,2025-07-03,3970000,경기도 과천시,Y,Y,경기도 과천시 보건소,True,False,W01149,3. 전국의약품도매업소표준데이터.csv,,1149
제이더블유홀딩스㈜,일반종합도매,"경기도 과천시 과천대로 7길 38, JW과천사옥 9층(갈현동)",경기도 과천시 갈현동 437-2,02-840-6777,37.4147935517,126.9781717155,영업,2025-07-03,3970000,경기도 과천시,N,N,경기도 과천시 보건소,True,False,W01150,3. 전국의약품도매업소표준데이터.csv,,1150
제이더블유중외제약㈜,일반종합도매,"경기도 과천시 과천대로 7길 38, JW과천사옥 8층(갈현동)",경기도 과천시 갈현동 437-2,02-840-6825,37.4147935517,126.9781717155,영업,2025-07-03,3970000,경기도 과천시,Y,Y,경기도 과천시 보건소,True,False,W01151,3. 전국의약품도매업소표준데이터.csv,,1151
제이더블유신약㈜,일반종합도매,"경기도 과천시 과천대로 7길 38, JW과천사옥 8층(갈현동)",경기도 과천시 갈현동 437-2,031-668-0561,37.4147935517,126.9781717155,영업,2025-07-03,3970000,경기도 과천시,N,N,경기도 과천시 보건소,True,False,W01152,3. 전국의약품도매업소표준데이터.csv,,1152
피에스파마코리아(주),일반종합도매,"경기도 과천시 관문로 92, 101동 420호(중앙동, 힐스테이트 과천중앙)","경기도 과천시 중앙동 38, 101동 4층 420호",02-3418-8700,37.429799,126.990846,영업,2025-07-03,3970000,경기도 과천시,N,N,경기도 과천시 보건소,True,False,W01153,3. 전국의약품도매업소표준데이터.csv,,1153
