case_id,ship_id (출고ID),year_quarter (연분기),territory_code (영업권역코드),brand (브랜드),gap_amount (갭금액),coverage_ratio (커버리지비율),trace_status (추적상태),trace_reason (추적사유),created_from (생성소스)
TRC_fc68971772e6,S00009766,2025-Q1,T08,트라젠타정,140876.44,0.7947,Unverified,low_coverage,tracking_validation
TRC_46597ee75a9d,S00009774,2025-Q2,T05,올메텍정,501237.29,0.7696,Unverified,low_coverage,tracking_validation
TRC_cd492df696c0,S00009788,2025-Q3,T04,가브스정,35823.85,0.771,Unverified,low_coverage,tracking_validation
TRC_7d065a0341f2,S00009790,2025-Q2,T04,로수젯정,4958186.58,0.7872,Unverified,low_coverage,tracking_validation
TRC_61bf0212215f,S00009803,2025-Q4,T02,아모잘탄정,4977015.61,0.7777,Unverified,low_coverage,tracking_validation
TRC_533cd2ac0286,S00009816,2025-Q2,T07,아토르바정,3140175.68,0.7863,Unverified,low_coverage,tracking_validation
TRC_9eecd1b3de56,S00009817,2025-Q4,T09,타미플루캡슐,357845.94,0.7908,Unverified,low_coverage,tracking_validation
TRC_6c6803d5bb42,S00009834,2025-Q4,T02,올메텍정,602821.09,0.7765,Unverified,low_coverage,tracking_validation
TRC_c4023f73d27e,S00009850,2025-Q3,T05,로수젯정,781952.41,0.7951,Unverified,low_coverage,tracking_validation
TRC_f13db4fe2c68,S00009858,2025-Q4,T06,세파클러캡슐,2910169.89,0.7794,Unverified,low_coverage,tracking_validation
TRC_72eb47ef4bc2,S00009877,2025-Q2,T07,타미플루캡슐,459596.76,0.7708,Unverified,low_coverage,tracking_validation
TRC_0d8095f597ce,S00009879,2025-Q2,T04,서스펜정,374654.66,0.7831,Unverified,low_coverage,tracking_validation
TRC_7ca7ff1ca134,S00009893,2025-Q3,T09,카나브정,256316.69,0.784,Unverified,low_coverage,tracking_validation
TRC_485f9edc8812,S00009894,2025-Q4,T09,올메텍정,522848.8,0.7734,Unverified,low_coverage,tracking_validation
TRC_f5fc14997675,S00009911,2025-Q3,T10,아토젯정,3121136.16,0.7805,Unverified,low_coverage,tracking_validation
TRC_3af6ad36d518,S00009941,2025-Q1,T06,록소르정,442351.89,0.7817,Unverified,low_coverage,tracking_validation
TRC_3a18186b216e,S00009956,2025-Q2,T02,아토르바정,576103.34,0.7978,Unverified,low_coverage,tracking_validation
TRC_5357cb2fd796,S00009958,2025-Q2,T10,세파클러캡슐,78319.83,0.7704,Unverified,low_coverage,tracking_validation
TRC_3c260b265a2c,S00009960,2025-Q3,T03,넥시움정,632152.01,0.7998,Unverified,low_coverage,tracking_validation
TRC_e15dc112795e,S00009976,2025-Q4,T06,아토르바정,2954522.24,0.7839,Unverified,low_coverage,tracking_validation
TRC_b4b0f96804c2,S00009979,2025-Q1,T09,서스펜정,147666.96,0.7761,Unverified,low_coverage,tracking_validation
TRC_5f52cfa912c1,S00009993,2025-Q3,T04,카나브정,3103882.09,0.7829,Unverified,low_coverage,tracking_validation
TRC_d544aaf4db54,S00009995,2025-Q1,T01,디아미크롱서방정,292157.3,0.7875,Unverified,low_coverage,tracking_validation
TRC_266fc5369525,S00010007,2025-Q4,T06,네시나정,81303.81,0.7834,Unverified,low_coverage,tracking_validation
TRC_a3b742983c5f,S00010010,2025-Q2,T02,로수젯정,7500293.63,0.7747,Unverified,low_coverage,tracking_validation
TRC_872ad17d60d6,S00010016,2025-Q2,T06,아토르바정,690240.18,0.7892,Unverified,low_coverage,tracking_validation
TRC_a8cab5763984,S00010069,2025-Q1,T04,글루코파지정,50752.34,0.7693,Unverified,low_coverage,tracking_validation
TRC_18e482002439,S00010070,2025-Q3,T01,로수젯정,376227.03,0.7937,Unverified,low_coverage,tracking_validation
TRC_c2dd84969413,S00010072,2025-Q1,T04,엑스포지정,382850.14,0.7895,Unverified,low_coverage,tracking_validation
TRC_80734f283278,S00010075,2025-Q3,T04,디아미크롱서방정,91317.98,0.7759,Unverified,low_coverage,tracking_validation
TRC_bfc2651308e3,S00010076,2025-Q4,T10,아토르바정,394625.23,0.79,Unverified,low_coverage,tracking_validation
TRC_4ffd077db73c,S00010078,2025-Q2,T10,세파클러캡슐,323237.23,0.7832,Unverified,low_coverage,tracking_validation
TRC_17a066dd1a6c,S00010083,2025-Q3,T07,아모잘탄정,589444.8,0.7929,Unverified,low_coverage,tracking_validation
TRC_9f422be74b6a,S00010095,2025-Q3,T05,디아미크롱서방정,485561.47,0.7996,Unverified,low_coverage,tracking_validation
TRC_08584361a947,S00010100,2025-Q4,T01,넥시움정,446245.72,0.7867,Unverified,low_coverage,tracking_validation
TRC_ca93f7749acd,S00010123,2025-Q4,T06,아모잘탄정,209126.07,0.7795,Unverified,low_coverage,tracking_validation
TRC_15d16153e6f0,S00010124,2025-Q4,T03,리피토정,589586.28,0.7757,Unverified,low_coverage,tracking_validation
TRC_e10d4474dce6,S00010128,2025-Q3,T08,가브스정,9641976.62,0.7734,Unverified,low_coverage,tracking_validation
TRC_a5ecae3da15e,S00010131,2025-Q1,T04,아토젯정,368624.66,0.7914,Unverified,low_coverage,tracking_validation
TRC_297c090d509d,S00010135,2025-Q1,T01,디아미크롱서방정,1365628.29,0.7821,Unverified,low_coverage,tracking_validation
TRC_29cd55f35705,S00010140,2025-Q4,T08,넥시움정,1455142.1,0.783,Unverified,low_coverage,tracking_validation
TRC_ffc328031982,S00010154,2025-Q1,T04,올메텍정,403119.01,0.7799,Unverified,low_coverage,tracking_validation
TRC_208079a36a01,S00010182,2025-Q2,T06,자누비아정,4438869.91,0.7945,Unverified,low_coverage,tracking_validation
TRC_481a6569b36f,S00010188,2025-Q2,T05,가브스정,3850906.69,0.7855,Unverified,low_coverage,tracking_validation
TRC_8107b4d0ff0a,S00010193,2025-Q2,T04,카나브정,3860571.76,0.7724,Unverified,low_coverage,tracking_validation
TRC_5272850b415f,S00010197,2025-Q2,T01,타미플루캡슐,500912.68,0.7758,Unverified,low_coverage,tracking_validation
TRC_60feb48424a3,S00010218,2025-Q1,T02,세파클러캡슐,4864134.8,0.7894,Unverified,low_coverage,tracking_validation
TRC_4562497895e6,S00010222,2025-Q1,T09,자누비아정,944270.71,0.7798,Unverified,low_coverage,tracking_validation
TRC_8b141e16d328,S00010223,2025-Q1,T02,아모잘탄정,57679.23,0.7806,Unverified,low_coverage,tracking_validation
TRC_9dd94ef29814,S00010230,2025-Q2,T06,로수젯정,255859.98,0.7887,Unverified,low_coverage,tracking_validation
TRC_066272c16061,S00010255,2025-Q4,T01,디아미크롱서방정,1728707.47,0.7983,Unverified,low_coverage,tracking_validation
TRC_2ca53e9d0610,S00010268,2025-Q2,T08,가브스정,8422230.43,0.7895,Unverified,low_coverage,tracking_validation
TRC_29b987291f1d,S00010269,2025-Q2,T08,글루코파지정,442254.0,0.79,Unverified,low_coverage,tracking_validation
TRC_37862f84a57a,S00010275,2025-Q4,T08,디아미크롱서방정,318980.86,0.7814,Unverified,low_coverage,tracking_validation
TRC_606050d831d5,S00010277,2025-Q4,T03,타미플루캡슐,211432.51,0.7701,Unverified,low_coverage,tracking_validation
TRC_a4779c6b851e,S00010359,2025-Q2,T09,서스펜정,1313329.2,0.7829,Unverified,low_coverage,tracking_validation
TRC_f4e45ea7d700,S00010363,2025-Q1,T04,아모잘탄정,635724.6,0.7795,Unverified,low_coverage,tracking_validation
TRC_3a59b2a65ac5,S00010365,2025-Q4,T09,플라빅스정,540686.14,0.7885,Unverified,low_coverage,tracking_validation
TRC_9434479fb7f6,S00010367,2025-Q1,T05,네시나정,6853227.17,0.7755,Unverified,low_coverage,tracking_validation
TRC_3a5c610dbbb4,S00010381,2025-Q3,T10,록소르정,188870.24,0.7768,Unverified,low_coverage,tracking_validation
TRC_105e33b1989e,S00010383,2025-Q3,T09,아모잘탄정,38637.31,0.7716,Unverified,low_coverage,tracking_validation
TRC_28d722452fe5,S00010390,2025-Q4,T09,로수젯정,504176.14,0.7894,Unverified,low_coverage,tracking_validation
TRC_57bfe51bdb90,S00010397,2025-Q3,T10,타미플루캡슐,331999.75,0.7831,Unverified,low_coverage,tracking_validation
TRC_9b4642a2076d,S00010398,2025-Q2,T05,세파클러캡슐,260814.29,0.7804,Unverified,low_coverage,tracking_validation
TRC_60b4ff817886,S00010410,2025-Q4,T01,로수젯정,967655.21,0.7979,Unverified,low_coverage,tracking_validation
TRC_062c721c4e42,S00010414,2025-Q4,T03,올메텍정,3455414.27,0.7904,Unverified,low_coverage,tracking_validation
TRC_cec53939886d,S00010418,2025-Q1,T05,세파클러캡슐,4903332.37,0.7708,Unverified,low_coverage,tracking_validation
TRC_f3a3a0e3b213,S00010440,2025-Q4,T08,넥시움정,3039469.25,0.7995,Unverified,low_coverage,tracking_validation
TRC_be9f44196f96,S00010446,2025-Q2,T04,트라젠타정,757355.79,0.7999,Unverified,low_coverage,tracking_validation
TRC_a8f8989cfbf4,S00010455,2025-Q2,T02,디아미크롱서방정,14318.39,0.776,Unverified,low_coverage,tracking_validation
TRC_a67932f86673,S00010458,2025-Q1,T05,세파클러캡슐,1780268.33,0.7824,Unverified,low_coverage,tracking_validation
TRC_486aa4e9ed4f,S00010465,2025-Q2,T04,플라빅스정,4866626.16,0.7826,Unverified,low_coverage,tracking_validation
TRC_8e41a0d48825,S00010474,2025-Q2,T09,올메텍정,3792728.31,0.7993,Unverified,low_coverage,tracking_validation
TRC_a53a264ec694,S00010478,2025-Q2,T10,세파클러캡슐,1846087.45,0.7909,Unverified,low_coverage,tracking_validation
TRC_f35518847cfa,S00010501,2025-Q2,T09,록소르정,516144.37,0.7754,Unverified,low_coverage,tracking_validation
TRC_5cd876b1ac32,S00010504,2025-Q1,T01,리피토정,3343781.84,0.7939,Unverified,low_coverage,tracking_validation
TRC_97f40ff5f859,S00010511,2025-Q1,T04,아토젯정,2074281.6,0.7877,Unverified,low_coverage,tracking_validation
TRC_e955184a9316,S00010538,2025-Q3,T06,세파클러캡슐,4560146.82,0.7901,Unverified,low_coverage,tracking_validation
TRC_369e92995c5d,S00010547,2025-Q3,T05,네시나정,472508.99,0.7996,Unverified,low_coverage,tracking_validation
TRC_59a4dd4de417,S00010569,2025-Q1,T07,글루코파지정,2478638.22,0.7716,Unverified,low_coverage,tracking_validation
TRC_bdd36d065fd2,S00010578,2025-Q2,T02,세파클러캡슐,2018952.92,0.7976,Unverified,low_coverage,tracking_validation
TRC_5969dbf6a90a,S00010606,2025-Q2,T07,트라젠타정,975861.25,0.7827,Unverified,low_coverage,tracking_validation
TRC_8adcd4e116fc,S00010655,2025-Q1,T06,디아미크롱서방정,226106.34,0.7727,Unverified,low_coverage,tracking_validation
TRC_afa684f734ca,S00010663,2025-Q2,T04,아모잘탄정,105416.75,0.7879,Unverified,low_coverage,tracking_validation
TRC_10aa4b05dcb3,S00010689,2025-Q2,T07,글루코파지정,218498.86,0.792,Unverified,low_coverage,tracking_validation
TRC_d61cceaf09d6,S00010698,2025-Q3,T01,세파클러캡슐,2653403.17,0.7869,Unverified,low_coverage,tracking_validation
TRC_3416bad804bd,S00010702,2025-Q1,T07,자누비아정,16174252.38,0.7811,Unverified,low_coverage,tracking_validation
TRC_5396bef5c14e,S00010726,2025-Q1,T03,트라젠타정,601248.71,0.7699,Unverified,low_coverage,tracking_validation
TRC_8eaeab01403d,S00010772,2025-Q2,T04,엑스포지정,126432.73,0.7989,Unverified,low_coverage,tracking_validation
TRC_ee4a08c57c3b,S00010782,2025-Q1,T08,자누비아정,10801713.27,0.7959,Unverified,low_coverage,tracking_validation
TRC_f8ff4e6522dc,S00010791,2025-Q2,T02,아토젯정,4598750.4,0.7817,Unverified,low_coverage,tracking_validation
TRC_d0291c304405,S00010792,2025-Q3,T02,엑스포지정,4290011.36,0.7821,Unverified,low_coverage,tracking_validation
TRC_6cae91f8c359,S00010814,2025-Q1,T03,올메텍정,3336242.86,0.7794,Unverified,low_coverage,tracking_validation
TRC_cd3dca1d1701,S00010820,2025-Q3,T03,넥시움정,267425.42,0.793,Unverified,low_coverage,tracking_validation
TRC_28fe55b7b218,S00010822,2025-Q2,T04,자누비아정,653673.79,0.7696,Unverified,low_coverage,tracking_validation
TRC_83d9784e571e,S00010836,2025-Q3,T07,아토르바정,721774.43,0.7817,Unverified,low_coverage,tracking_validation
TRC_c576ed6bbbee,S00010842,2025-Q2,T08,자누비아정,844599.59,0.7718,Unverified,low_coverage,tracking_validation
TRC_9a94f4b796cf,S00010857,2025-Q4,T06,타미플루캡슐,72970.56,0.7922,Unverified,low_coverage,tracking_validation
TRC_928f0c136534,S00010878,2025-Q4,T07,세파클러캡슐,2462733.97,0.7873,Unverified,low_coverage,tracking_validation
TRC_b0a881d5639e,S00010937,2025-Q4,T08,타미플루캡슐,5787807.5,0.7931,Unverified,low_coverage,tracking_validation
TRC_b3fa25fd59ef,S00010962,2025-Q2,T09,자누비아정,3966021.95,0.7889,Unverified,low_coverage,tracking_validation
TRC_a4cb458d5678,S00010978,2025-Q2,T01,세파클러캡슐,307219.22,0.7997,Unverified,low_coverage,tracking_validation
TRC_2970679e6408,S00010985,2025-Q1,T08,플라빅스정,2337832.51,0.7697,Unverified,low_coverage,tracking_validation
TRC_303b1b3712fb,S00010989,2025-Q3,T02,글루코파지정,229812.9,0.7816,Unverified,low_coverage,tracking_validation
TRC_a1bbedbd2933,S00010990,2025-Q2,T08,로수젯정,5971103.53,0.7739,Unverified,low_coverage,tracking_validation
TRC_72e4dd6a2f67,S00010992,2025-Q2,T01,엑스포지정,6524697.72,0.7752,Unverified,low_coverage,tracking_validation
TRC_842263254f48,S00010993,2025-Q3,T01,카나브정,582296.4,0.7818,Unverified,low_coverage,tracking_validation
TRC_37072f1c57ac,S00011020,2025-Q2,T02,넥시움정,550938.07,0.7975,Unverified,low_coverage,tracking_validation
TRC_41e850b47d81,S00011021,2025-Q3,T10,록소르정,1456687.69,0.7909,Unverified,low_coverage,tracking_validation
TRC_504f9e8e3c6b,S00011028,2025-Q3,T10,가브스정,151958.36,0.7839,Unverified,low_coverage,tracking_validation
TRC_27042f6d6e02,S00011040,2025-Q1,T10,넥시움정,4684390.48,0.7951,Unverified,low_coverage,tracking_validation
TRC_ff550d73ec2b,S00011044,2025-Q4,T06,리피토정,230165.15,0.7816,Unverified,low_coverage,tracking_validation
TRC_57a8b45ded35,S00011083,2025-Q1,T02,아모잘탄정,643212.33,0.7959,Unverified,low_coverage,tracking_validation
TRC_0081847a3c41,S00011086,2025-Q2,T05,트라젠타정,794084.38,0.7911,Unverified,low_coverage,tracking_validation
TRC_10c6c53a44ba,S00011093,2025-Q2,T10,카나브정,1671277.9,0.7968,Unverified,low_coverage,tracking_validation
TRC_dd7a225c3b6e,S00011108,2025-Q2,T08,가브스정,6684271.48,0.7878,Unverified,low_coverage,tracking_validation
TRC_357ceadab18c,S00011116,2025-Q4,T04,아토르바정,395442.13,0.781,Unverified,low_coverage,tracking_validation
TRC_3ead41ca41c4,S00011119,2025-Q1,T09,서스펜정,381751.2,0.7736,Unverified,low_coverage,tracking_validation
TRC_b618ae939630,S00011137,2025-Q4,T03,타미플루캡슐,467166.61,0.7985,Unverified,low_coverage,tracking_validation
TRC_b3780864a03b,S00011141,2025-Q4,T03,록소르정,324170.41,0.7706,Unverified,low_coverage,tracking_validation
TRC_adb2758f3e57,S00011148,2025-Q1,T04,가브스정,1019995.8,0.7701,Unverified,low_coverage,tracking_validation
TRC_9b3fbbdc7c9d,S00011181,2025-Q4,T09,록소르정,1066858.84,0.782,Unverified,low_coverage,tracking_validation
TRC_6e84cab39df9,S00011194,2025-Q3,T10,올메텍정,331865.85,0.7836,Unverified,low_coverage,tracking_validation
TRC_49b6c3075a25,S00011197,2025-Q2,T07,타미플루캡슐,8723891.92,0.7911,Unverified,low_coverage,tracking_validation
TRC_f52242bb202f,S00011211,2025-Q4,T01,아토젯정,517924.08,0.7866,Unverified,low_coverage,tracking_validation
TRC_23881a22b3ed,S00011230,2025-Q3,T03,로수젯정,668964.9,0.7829,Unverified,low_coverage,tracking_validation
TRC_dfd1a61cbabf,S00011231,2025-Q1,T04,아토젯정,2557511.62,0.7812,Unverified,low_coverage,tracking_validation
TRC_18fd4b9c0c5d,S00011238,2025-Q4,T07,세파클러캡슐,363097.06,0.7826,Unverified,low_coverage,tracking_validation
TRC_c9a7e5f7223a,S00011255,2025-Q4,T02,디아미크롱서방정,2301960.59,0.7697,Unverified,low_coverage,tracking_validation
TRC_92e0d3971247,S00011259,2025-Q2,T08,서스펜정,139131.85,0.7788,Unverified,low_coverage,tracking_validation
TRC_1b202a83d60d,S00011317,2025-Q4,T03,타미플루캡슐,433863.81,0.7894,Unverified,low_coverage,tracking_validation
TRC_b03abbc81980,S00011329,2025-Q2,T07,글루코파지정,804618.34,0.7943,Unverified,low_coverage,tracking_validation
TRC_2624bb98518f,S00011339,2025-Q4,T04,서스펜정,38668.91,0.797,Unverified,low_coverage,tracking_validation
TRC_641f5e85517c,S00011341,2025-Q1,T05,록소르정,105223.2,0.7814,Unverified,low_coverage,tracking_validation
TRC_fb32ce64bca4,S00011344,2025-Q1,T04,리피토정,735874.47,0.7841,Unverified,low_coverage,tracking_validation
TRC_0581a26e69e1,S00011357,2025-Q2,T08,타미플루캡슐,731013.83,0.7872,Unverified,low_coverage,tracking_validation
TRC_af15d2d3127a,S00011359,2025-Q2,T05,서스펜정,269956.02,0.7931,Unverified,low_coverage,tracking_validation
TRC_3eaae8751730,S00011382,2025-Q4,T03,자누비아정,1182673.93,0.7853,Unverified,low_coverage,tracking_validation
TRC_69e28aff5373,S00011393,2025-Q1,T04,카나브정,127314.96,0.7852,Unverified,low_coverage,tracking_validation
TRC_d0d970d1442d,S00011395,2025-Q2,T09,디아미크롱서방정,2743353.69,0.7742,Unverified,low_coverage,tracking_validation
TRC_fd1e11b3288b,S00011406,2025-Q1,T01,트라젠타정,419764.62,0.7775,Unverified,low_coverage,tracking_validation
TRC_19be5d95cdd5,S00011429,2025-Q4,T01,글루코파지정,128395.09,0.7966,Unverified,low_coverage,tracking_validation
TRC_429bb35bd7d2,S00011432,2025-Q2,T10,엑스포지정,544076.67,0.7799,Unverified,low_coverage,tracking_validation
TRC_81d8f38b447f,S00011447,2025-Q1,T10,네시나정,458215.61,0.7889,Unverified,low_coverage,tracking_validation
TRC_e7d65119580a,S00011464,2025-Q4,T07,리피토정,548649.83,0.7723,Unverified,low_coverage,tracking_validation
TRC_559ca5044363,S00011481,2025-Q1,T06,록소르정,895373.74,0.7992,Unverified,low_coverage,tracking_validation
TRC_778b5b8af9fc,S00011483,2025-Q3,T06,아모잘탄정,164643.42,0.7745,Unverified,low_coverage,tracking_validation
TRC_dc45f84294de,S00011493,2025-Q2,T05,카나브정,402785.12,0.7877,Unverified,low_coverage,tracking_validation
TRC_1adb39dfe172,S00011506,2025-Q1,T04,트라젠타정,622356.25,0.7983,Unverified,low_coverage,tracking_validation
TRC_e63f81f3e409,S00011508,2025-Q3,T01,가브스정,253683.9,0.7883,Unverified,low_coverage,tracking_validation
TRC_1bdf7cf5efb5,S00011529,2025-Q4,T01,글루코파지정,1079858.14,0.7761,Unverified,low_coverage,tracking_validation
TRC_7ee8dae397d8,S00011547,2025-Q3,T06,네시나정,6635930.26,0.77,Unverified,low_coverage,tracking_validation
TRC_15bb99973866,S00011553,2025-Q3,T06,카나브정,581964.2,0.776,Unverified,low_coverage,tracking_validation
TRC_b826a228442e,S00011554,2025-Q3,T06,올메텍정,251069.3,0.7821,Unverified,low_coverage,tracking_validation
TRC_102dad45d35b,S00011559,2025-Q2,T07,서스펜정,50735.66,0.786,Unverified,low_coverage,tracking_validation
TRC_abaaa8a4130d,S00011565,2025-Q4,T06,플라빅스정,5320773.85,0.7922,Unverified,low_coverage,tracking_validation
TRC_3c0930a537a2,S00011587,2025-Q2,T01,네시나정,884142.56,0.772,Unverified,low_coverage,tracking_validation
TRC_107c8e0bf8f1,S00011625,2025-Q4,T07,플라빅스정,1904443.03,0.7844,Unverified,low_coverage,tracking_validation
TRC_783b02e44cfb,S00011630,2025-Q1,T04,로수젯정,387881.97,0.7751,Unverified,low_coverage,tracking_validation
TRC_f0d1f08fed2f,S00011650,2025-Q3,T06,로수젯정,8768731.24,0.7715,Unverified,low_coverage,tracking_validation
TRC_55b9b122a10c,S00011654,2025-Q2,T09,올메텍정,289017.23,0.7818,Unverified,low_coverage,tracking_validation
TRC_0c269ea2b116,S00011664,2025-Q4,T03,리피토정,421125.04,0.7868,Unverified,low_coverage,tracking_validation
TRC_e53d3632e3da,S00011665,2025-Q2,T03,플라빅스정,5298423.86,0.7919,Unverified,low_coverage,tracking_validation
TRC_7faca30e0791,S00011734,2025-Q4,T10,올메텍정,257159.38,0.7802,Unverified,low_coverage,tracking_validation
TRC_6f043a8089a8,S00011736,2025-Q2,T01,아토르바정,1599007.3,0.7978,Unverified,low_coverage,tracking_validation
TRC_c173ca6fb15a,S00011751,2025-Q1,T10,아토젯정,712314.76,0.7752,Unverified,low_coverage,tracking_validation
TRC_5699faa64e9a,S00011753,2025-Q4,T06,카나브정,2185822.62,0.7947,Unverified,low_coverage,tracking_validation
TRC_a0bff862ebd5,S00011757,2025-Q4,T10,타미플루캡슐,492911.31,0.7786,Unverified,low_coverage,tracking_validation
TRC_bc45200d84fe,S00011770,2025-Q2,T04,로수젯정,569572.9,0.7891,Unverified,low_coverage,tracking_validation
