case_id,ship_id (출고ID),year_quarter (연분기),territory_code (영업권역코드),brand (브랜드),trace_status (추적상태),trace_reason (추적사유),note (비고),updated_by (수정자),updated_at (수정시각),created_from (생성소스)
TRC_bc6cdbcb4a47,S00006383,2025-Q2,T09,아모잘탄정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_257ab80d7db9,S00006400,2025-Q4,T02,넥시움정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_1461998511fe,S00006435,2025-Q2,T09,디아미크롱서방정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_ab2df7efa4a1,S00006447,2025-Q4,T07,네시나정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_d22561671c5c,S00006448,2025-Q4,T07,가브스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_5b1a1aeeb4e6,S00006490,2025-Q4,T09,로수젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_614a163a7188,S00006491,2025-Q1,T02,아토젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_f7ff5538f901,S00006506,2025-Q4,T04,트라젠타정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_544d2fc4e6d8,S00006512,2025-Q4,T06,엑스포지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_9d8fcb7786b7,S00006513,2025-Q3,T06,카나브정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_8cbfc5004cff,S00006526,2025-Q1,T01,트라젠타정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_0e314db04e82,S00006533,2025-Q4,T03,카나브정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_86066100618e,S00006542,2025-Q2,T10,자누비아정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_6e65da21f7d7,S00006544,2025-Q4,T05,리피토정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_04ff0f49e7ff,S00006548,2025-Q2,T02,가브스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_0ee423610693,S00006569,2025-Q3,T01,글루코파지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_8f1decd3debd,S00006586,2025-Q3,T03,트라젠타정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_1f7b057bafd4,S00006603,2025-Q4,T08,아모잘탄정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_bd816118ea63,S00006618,2025-Q2,T05,세파클러캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_6ee8df5214e2,S00006630,2025-Q4,T04,로수젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_92040df6c2d8,S00006631,2025-Q1,T09,아토젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_1f25f9273f9e,S00006635,2025-Q4,T08,디아미크롱서방정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_4b5217b707e4,S00006637,2025-Q3,T07,타미플루캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_665d2330bc58,S00006641,2025-Q3,T09,록소르정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_a3c04d586a44,S00006648,2025-Q1,T08,가브스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_00f668ba142b,S00006649,2025-Q3,T07,글루코파지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_897b2cacd95c,S00006651,2025-Q4,T10,아토젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_4211b502f5b7,S00006653,2025-Q2,T07,카나브정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_6a1dc950c530,S00006664,2025-Q4,T07,리피토정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_4bce68207918,S00006678,2025-Q4,T02,세파클러캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_8b4a210aed4c,S00006684,2025-Q3,T09,리피토정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_f116144aa8d2,S00006711,2025-Q1,T05,아토젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_954cb0b4d70b,S00006712,2025-Q1,T06,엑스포지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_071e40977e15,S00006714,2025-Q2,T04,올메텍정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_2aaa2cde783f,S00006729,2025-Q3,T01,글루코파지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_1b3a182625f6,S00006737,2025-Q3,T09,타미플루캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_b0b531a6abfe,S00006739,2025-Q4,T01,서스펜정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_17d5a4e89153,S00006740,2025-Q3,T08,넥시움정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_bb0c22c45334,S00006750,2025-Q1,T10,로수젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_382a603c1899,S00006799,2025-Q3,T03,서스펜정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_5d80419bd01f,S00006802,2025-Q2,T09,자누비아정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_77a4ad037cc8,S00006803,2025-Q1,T02,아모잘탄정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_5c34ea320436,S00006805,2025-Q4,T09,플라빅스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_8aa1f931090f,S00006853,2025-Q3,T09,카나브정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_33047d798019,S00006857,2025-Q4,T07,타미플루캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_d66ec73b4c6d,S00006862,2025-Q4,T08,자누비아정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_157b8cbf62a3,S00006870,2025-Q3,T09,로수젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_2ae9535830dc,S00006880,2025-Q1,T02,넥시움정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_f95b1a165471,S00006934,2025-Q1,T02,올메텍정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_564eed306c63,S00006948,2025-Q2,T04,가브스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_e50d002bb7ba,S00006953,2025-Q2,T10,카나브정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_ba614e481c85,S00006954,2025-Q4,T04,올메텍정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_d5d9f072c4ad,S00007003,2025-Q1,T01,아모잘탄정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_bfc53355a6d8,S00007004,2025-Q3,T04,리피토정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_8f46c144f2cd,S00007011,2025-Q4,T10,아토젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_1b4dbb200df7,S00007046,2025-Q4,T04,트라젠타정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_2ab19818ad61,S00007050,2025-Q2,T10,로수젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_cb3f45dead86,S00007051,2025-Q3,T03,아토젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_8c0edd848a4f,S00007074,2025-Q2,T02,올메텍정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_1caae038d0b7,S00007084,2025-Q4,T07,리피토정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_444f5a466d8f,S00007086,2025-Q1,T10,트라젠타정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_39810eb9e035,S00007087,2025-Q1,T01,네시나정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_8a82c3c78bfd,S00007091,2025-Q4,T01,아토젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_e2eae4d8216c,S00007105,2025-Q3,T06,플라빅스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_b878da7b9b11,S00007120,2025-Q2,T04,넥시움정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_f728ff3c4f69,S00007125,2025-Q2,T06,플라빅스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_170960388dc0,S00007129,2025-Q3,T01,글루코파지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_2cd9970239cb,S00007159,2025-Q4,T06,서스펜정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_80668a99420a,S00007160,2025-Q4,T07,넥시움정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_7a877ede1a3c,S00007179,2025-Q3,T04,서스펜정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_ee637f174f3f,S00007186,2025-Q2,T04,트라젠타정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_683e0dd0537c,S00007188,2025-Q1,T10,가브스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_174199927793,S00007190,2025-Q3,T06,로수젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_e0eb737a8a67,S00007210,2025-Q3,T05,로수젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_3b03c040ffbc,S00007238,2025-Q3,T04,세파클러캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_3b10acdbd656,S00007240,2025-Q3,T09,넥시움정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_4b663ee788bf,S00007249,2025-Q4,T09,글루코파지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_f89dd745d7cd,S00007251,2025-Q1,T05,아토젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_5f4a77e5817e,S00007256,2025-Q1,T03,아토르바정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_ac90c1491b63,S00007263,2025-Q3,T02,아모잘탄정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_6f7c9193943d,S00007280,2025-Q1,T10,넥시움정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_8d2d576e80fd,S00007290,2025-Q3,T01,로수젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_1f80e01c5a54,S00007300,2025-Q2,T07,넥시움정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_4ccd09f2f92b,S00007301,2025-Q2,T07,록소르정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_42bba9fea554,S00007304,2025-Q4,T02,리피토정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_2d2ab7d73af5,S00007310,2025-Q4,T02,로수젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_6d7260942bec,S00007369,2025-Q4,T05,글루코파지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_fd1d4496fc1d,S00007376,2025-Q1,T08,아토르바정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_b22194a5ab30,S00007390,2025-Q3,T09,로수젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_f0034a2ce6cb,S00007395,2025-Q3,T07,디아미크롱서방정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_d85b07182e55,S00007404,2025-Q3,T06,리피토정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_1bb6d9871a77,S00007429,2025-Q1,T09,글루코파지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_94485e453dad,S00007439,2025-Q2,T01,서스펜정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_5004e939a9e6,S00007452,2025-Q1,T08,엑스포지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_487cc16155be,S00007463,2025-Q2,T10,아모잘탄정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_c6d918018f2a,S00007475,2025-Q3,T03,디아미크롱서방정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_dd08fa609e66,S00007494,2025-Q1,T07,올메텍정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_d9d79d7385c0,S00007538,2025-Q2,T08,세파클러캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_83d3c7206d1d,S00007539,2025-Q3,T08,서스펜정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_241fa83cf3b6,S00007544,2025-Q4,T01,리피토정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_3402ba4ec792,S00007558,2025-Q1,T05,세파클러캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_12e202ea0f5d,S00007568,2025-Q3,T01,가브스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_da8fb457b6fc,S00007584,2025-Q1,T08,리피토정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_7ef826dc636a,S00007585,2025-Q2,T08,플라빅스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_380d81031c54,S00007586,2025-Q2,T09,트라젠타정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_3d8ebb2abd51,S00007629,2025-Q1,T02,글루코파지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_38a3ebb21497,S00007637,2025-Q1,T08,타미플루캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_cc683047f5a8,S00007640,2025-Q3,T02,넥시움정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_91e7dd83d285,S00007648,2025-Q4,T10,가브스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_bc7323e2d622,S00007679,2025-Q1,T05,서스펜정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_1fb9e23417de,S00007681,2025-Q2,T04,록소르정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_11a1d6fa4f4d,S00007702,2025-Q1,T08,자누비아정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_75cedc25e6cd,S00007703,2025-Q4,T08,아모잘탄정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_62b268992f2d,S00007705,2025-Q1,T10,플라빅스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_b3fde06e659d,S00007712,2025-Q3,T05,엑스포지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_fd4c15ad55a1,S00007735,2025-Q1,T08,디아미크롱서방정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_5f81b4bdd918,S00007741,2025-Q3,T10,록소르정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_6713c8c43a87,S00007758,2025-Q4,T10,세파클러캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_283e597ae590,S00007763,2025-Q2,T01,아모잘탄정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_1e9f7269b4b5,S00007766,2025-Q4,T02,트라젠타정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_bee6b67b8d10,S00007778,2025-Q1,T08,세파클러캡슐,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_456182e02550,S00007805,2025-Q4,T03,플라빅스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_5379779cc788,S00007812,2025-Q1,T04,엑스포지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_d82154e32635,S00007829,2025-Q2,T05,글루코파지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_7697110153fb,S00007831,2025-Q4,T03,아토젯정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_fd3e311dcfab,S00007843,2025-Q1,T09,아모잘탄정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_6a0f938de65a,S00007869,2025-Q4,T06,글루코파지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_165a04e448e5,S00007885,2025-Q3,T02,플라빅스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_85a2a80741e6,S00007906,2025-Q4,T04,트라젠타정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_68f73bfbfeb8,S00007913,2025-Q1,T03,카나브정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_91635f3bcb83,S00007924,2025-Q4,T07,리피토정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_e1dd88547c51,S00007932,2025-Q1,T05,엑스포지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_2f7470633ae4,S00007936,2025-Q1,T06,아토르바정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_94811e1dbc89,S00007943,2025-Q2,T04,아모잘탄정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_0e7458db59f2,S00007968,2025-Q3,T09,가브스정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_548ec8404633,S00007975,2025-Q2,T06,디아미크롱서방정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_f9d64e5a3bb8,S00007983,2025-Q4,T07,아모잘탄정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_3c88c42286e6,S00007989,2025-Q1,T08,글루코파지정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_0e1c42708fbf,S00007995,2025-Q4,T10,디아미크롱서방정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
TRC_efd869a8f917,S00008001,2025-Q2,T09,록소르정,Unverified,low_coverage,,system,2026-03-04T05:12:25.382686+00:00,tracking_validation
