year_quarter (연분기),territory_code (영업권역코드),brand (브랜드),overlap_group_id (중첩그룹ID),participant_count (참여자수),pool_amount_pre_share (풀쉐어전금액),pool_amount_post_share (풀쉐어후금액),pool_amount_hosp_share (풀병원배분금액),pool_amount_clinic_share (풀의원배분금액),rounding_delta_sum (라운딩보정합),overlap_generated_rows (중첩생성행수),participant_type_set (참여자유형집합),share_rule_source_set (룰소스집합),conservation_gap (보전성갭)
2025-Q1,T06,로수젯정,OG_2025-Q1_T06_로수젯정_05,4,46915743.0,46915743.0,23457871.5,23457871.5,-0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,록소르정,OG_2025-Q1_T06_록소르정_01,11,28151000.0,28151000.0,14075500.0,14075500.0,0.02,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,록소르정,OG_2025-Q1_T06_록소르정_02,9,23158800.0,23158800.0,11579400.0,11579400.0,-0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,록소르정,OG_2025-Q1_T06_록소르정_03,13,34665400.0,34665400.0,17332700.0,17332700.0,0.01,7,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,록소르정,OG_2025-Q1_T06_록소르정_04,10,16960800.0,16960800.0,8480400.0,8480400.0,0.01,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,록소르정,OG_2025-Q1_T06_록소르정_05,8,19664600.0,19664600.0,9832300.0,9832300.0,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,리피토정,OG_2025-Q1_T06_리피토정_01,10,36111207.0,36111207.0,18055603.5,18055603.5,-0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,리피토정,OG_2025-Q1_T06_리피토정_02,8,14532468.0,14532468.0,7266234.0,7266234.0,0.0,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,리피토정,OG_2025-Q1_T06_리피토정_03,9,48896523.0,48896523.0,24448261.5,24448261.5,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,리피토정,OG_2025-Q1_T06_리피토정_04,8,64671057.0,64671057.0,32335528.5,32335528.5,0.0,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,리피토정,OG_2025-Q1_T06_리피토정_05,8,31637307.0,31637307.0,15818653.5,15818653.5,0.0,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,서스펜정,OG_2025-Q1_T06_서스펜정_01,7,14878092.0,14878092.0,7439046.0,7439046.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,서스펜정,OG_2025-Q1_T06_서스펜정_02,10,45631923.0,45631923.0,22815961.5,22815961.5,-0.02,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,서스펜정,OG_2025-Q1_T06_서스펜정_03,11,36899007.0,36899007.0,18449503.5,18449503.5,-0.01,6,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,서스펜정,OG_2025-Q1_T06_서스펜정_04,14,56642604.0,56642604.0,28321302.0,28321302.0,-0.02,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,서스펜정,OG_2025-Q1_T06_서스펜정_05,5,6103836.0,6103836.0,3051918.0,3051918.0,0.0,1,"hosp,mixed",direct,0.0
2025-Q1,T06,세파클러캡슐,OG_2025-Q1_T06_세파클러캡슐_01,7,10846700.0,10846700.0,5423350.0,5423350.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,세파클러캡슐,OG_2025-Q1_T06_세파클러캡슐_02,9,30308300.0,30308300.0,15154150.0,15154150.0,-0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,세파클러캡슐,OG_2025-Q1_T06_세파클러캡슐_03,6,8840000.0,8840000.0,4420000.0,4420000.0,0.02,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,세파클러캡슐,OG_2025-Q1_T06_세파클러캡슐_04,10,66944200.0,66944200.0,33472100.0,33472100.0,0.0,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,세파클러캡슐,OG_2025-Q1_T06_세파클러캡슐_05,9,60892600.0,60892600.0,30446300.0,30446300.0,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,아모잘탄정,OG_2025-Q1_T06_아모잘탄정_01,14,59973834.0,59973834.0,29986917.0,29986917.0,0.02,6,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,아모잘탄정,OG_2025-Q1_T06_아모잘탄정_02,10,79616372.0,79616372.0,39808186.0,39808186.0,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,아모잘탄정,OG_2025-Q1_T06_아모잘탄정_03,6,18548705.0,18548705.0,9274352.5,9274352.5,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,아모잘탄정,OG_2025-Q1_T06_아모잘탄정_04,6,22067179.0,22067179.0,11033589.5,11033589.5,0.01,1,"clinic,mixed",direct,0.0
2025-Q1,T06,아모잘탄정,OG_2025-Q1_T06_아모잘탄정_05,12,59549427.0,59549427.0,29774713.5,29774713.5,0.0,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,아토르바정,OG_2025-Q1_T06_아토르바정_01,7,9320552.0,9320552.0,4660276.0,4660276.0,0.02,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,아토르바정,OG_2025-Q1_T06_아토르바정_02,8,42003924.0,42003924.0,21001962.0,21001962.0,-0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,아토르바정,OG_2025-Q1_T06_아토르바정_03,5,20910158.0,20910158.0,10455079.0,10455079.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,아토르바정,OG_2025-Q1_T06_아토르바정_04,8,16201905.0,16201905.0,8100952.5,8100952.5,-0.04,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,아토르바정,OG_2025-Q1_T06_아토르바정_05,10,18676060.0,18676060.0,9338030.0,9338030.0,-0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,아토젯정,OG_2025-Q1_T06_아토젯정_01,11,88901469.0,88901469.0,44450734.5,44450734.5,-0.02,0,"clinic,hosp",direct,0.0
2025-Q1,T06,아토젯정,OG_2025-Q1_T06_아토젯정_02,8,123987582.0,123987582.0,61993791.0,61993791.0,-0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,아토젯정,OG_2025-Q1_T06_아토젯정_03,7,94943817.0,94943817.0,47471908.5,47471908.5,-0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,아토젯정,OG_2025-Q1_T06_아토젯정_04,18,219744846.0,219744846.0,109872423.0,109872423.0,0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,아토젯정,OG_2025-Q1_T06_아토젯정_05,5,46272132.0,46272132.0,23136066.0,23136066.0,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,엑스포지정,OG_2025-Q1_T06_엑스포지정_01,7,32710843.0,32710843.0,16355421.5,16355421.5,0.01,3,"hosp,mixed",direct,0.0
2025-Q1,T06,엑스포지정,OG_2025-Q1_T06_엑스포지정_02,11,100600396.0,100600396.0,50300198.0,50300198.0,-0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,엑스포지정,OG_2025-Q1_T06_엑스포지정_03,11,85748720.0,85748720.0,42874360.0,42874360.0,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,엑스포지정,OG_2025-Q1_T06_엑스포지정_04,6,39272763.0,39272763.0,19636381.5,19636381.5,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,엑스포지정,OG_2025-Q1_T06_엑스포지정_05,8,20522200.0,20522200.0,10261100.0,10261100.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,올메텍정,OG_2025-Q1_T06_올메텍정_01,8,13474187.0,13474187.0,6737093.5,6737093.5,-0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,올메텍정,OG_2025-Q1_T06_올메텍정_02,14,42886346.0,42886346.0,21443173.0,21443173.0,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,올메텍정,OG_2025-Q1_T06_올메텍정_03,5,18554273.0,18554273.0,9277136.5,9277136.5,-0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,올메텍정,OG_2025-Q1_T06_올메텍정_04,6,19179679.0,19179679.0,9589839.5,9589839.5,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,올메텍정,OG_2025-Q1_T06_올메텍정_05,12,61803964.0,61803964.0,30901982.0,30901982.0,-0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,자누비아정,OG_2025-Q1_T06_자누비아정_01,11,61586000.0,61586000.0,30793000.0,30793000.0,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,자누비아정,OG_2025-Q1_T06_자누비아정_02,8,175134000.0,175134000.0,87567000.0,87567000.0,0.02,4,"clinic,mixed",direct,0.0
2025-Q1,T06,자누비아정,OG_2025-Q1_T06_자누비아정_03,11,181606000.0,181606000.0,90803000.0,90803000.0,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,자누비아정,OG_2025-Q1_T06_자누비아정_04,9,130476000.0,130476000.0,65238000.0,65238000.0,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,자누비아정,OG_2025-Q1_T06_자누비아정_05,9,128260000.0,128260000.0,64130000.0,64130000.0,-0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,카나브정,OG_2025-Q1_T06_카나브정_01,9,23610171.0,23610171.0,11805085.5,11805085.5,-0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,카나브정,OG_2025-Q1_T06_카나브정_02,7,24376986.0,24376986.0,12188493.0,12188493.0,0.0,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,카나브정,OG_2025-Q1_T06_카나브정_03,10,62636178.0,62636178.0,31318089.0,31318089.0,0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,카나브정,OG_2025-Q1_T06_카나브정_04,18,69396312.0,69396312.0,34698156.0,34698156.0,0.0,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,카나브정,OG_2025-Q1_T06_카나브정_05,10,28528389.0,28528389.0,14264194.5,14264194.5,0.02,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,타미플루캡슐,OG_2025-Q1_T06_타미플루캡슐_01,12,218176200.0,218176200.0,109088100.0,109088100.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,타미플루캡슐,OG_2025-Q1_T06_타미플루캡슐_02,11,66793400.0,66793400.0,33396700.0,33396700.0,0.02,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,타미플루캡슐,OG_2025-Q1_T06_타미플루캡슐_03,13,116884500.0,116884500.0,58442250.0,58442250.0,0.03,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,타미플루캡슐,OG_2025-Q1_T06_타미플루캡슐_04,14,123161000.0,123161000.0,61580500.0,61580500.0,-0.03,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,타미플루캡슐,OG_2025-Q1_T06_타미플루캡슐_05,10,34894100.0,34894100.0,17447050.0,17447050.0,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,트라젠타정,OG_2025-Q1_T06_트라젠타정_01,7,15848400.0,15848400.0,7924200.0,7924200.0,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,트라젠타정,OG_2025-Q1_T06_트라젠타정_02,19,36133600.0,36133600.0,18066800.0,18066800.0,0.0,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,트라젠타정,OG_2025-Q1_T06_트라젠타정_03,12,22917200.0,22917200.0,11458600.0,11458600.0,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,트라젠타정,OG_2025-Q1_T06_트라젠타정_04,13,24327200.0,24327200.0,12163600.0,12163600.0,-0.02,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,트라젠타정,OG_2025-Q1_T06_트라젠타정_05,11,23763200.0,23763200.0,11881600.0,11881600.0,-0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,플라빅스정,OG_2025-Q1_T06_플라빅스정_01,13,172494000.0,172494000.0,86247000.0,86247000.0,0.0,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,플라빅스정,OG_2025-Q1_T06_플라빅스정_02,7,95760000.0,95760000.0,47880000.0,47880000.0,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,플라빅스정,OG_2025-Q1_T06_플라빅스정_03,7,82026000.0,82026000.0,41013000.0,41013000.0,0.02,4,"hosp,mixed",direct,0.0
2025-Q1,T06,플라빅스정,OG_2025-Q1_T06_플라빅스정_04,9,94122000.0,94122000.0,47061000.0,47061000.0,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T06,플라빅스정,OG_2025-Q1_T06_플라빅스정_05,15,206640000.0,206640000.0,103320000.0,103320000.0,0.01,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,가브스정,OG_2025-Q1_T07_가브스정_01,9,57790647.0,57790647.0,28895323.5,28895323.5,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,가브스정,OG_2025-Q1_T07_가브스정_02,9,48441809.0,48441809.0,24220904.5,24220904.5,-0.02,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,가브스정,OG_2025-Q1_T07_가브스정_03,8,119814183.0,119814183.0,59907091.5,59907091.5,0.0,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,가브스정,OG_2025-Q1_T07_가브스정_04,11,54240006.0,54240006.0,27120003.0,27120003.0,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,가브스정,OG_2025-Q1_T07_가브스정_05,9,81802268.0,81802268.0,40901134.0,40901134.0,-0.01,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,글루코파지정,OG_2025-Q1_T07_글루코파지정_01,13,20617485.0,20617485.0,10308742.5,10308742.5,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,글루코파지정,OG_2025-Q1_T07_글루코파지정_02,8,20129935.0,20129935.0,10064967.5,10064967.5,0.02,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,글루코파지정,OG_2025-Q1_T07_글루코파지정_03,10,31573775.0,31573775.0,15786887.5,15786887.5,0.02,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,글루코파지정,OG_2025-Q1_T07_글루코파지정_04,7,29124723.0,29124723.0,14562361.5,14562361.5,-0.02,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,글루코파지정,OG_2025-Q1_T07_글루코파지정_05,4,24823488.0,24823488.0,12411744.0,12411744.0,0.0,2,"hosp,mixed",direct,0.0
2025-Q1,T07,네시나정,OG_2025-Q1_T07_네시나정_01,12,19383234.0,19383234.0,9691617.0,9691617.0,-0.01,6,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,네시나정,OG_2025-Q1_T07_네시나정_02,9,97810241.0,97810241.0,48905120.5,48905120.5,-0.02,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,네시나정,OG_2025-Q1_T07_네시나정_03,9,95943525.0,95943525.0,47971762.5,47971762.5,0.0,5,"hosp,mixed",direct,0.0
2025-Q1,T07,네시나정,OG_2025-Q1_T07_네시나정_04,11,68492156.0,68492156.0,34246078.0,34246078.0,-0.02,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,네시나정,OG_2025-Q1_T07_네시나정_05,9,62781797.0,62781797.0,31390898.5,31390898.5,0.02,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,넥시움정,OG_2025-Q1_T07_넥시움정_01,10,51742566.0,51742566.0,25871283.0,25871283.0,0.0,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,넥시움정,OG_2025-Q1_T07_넥시움정_02,3,22383805.0,22383805.0,11191902.5,11191902.5,0.0,2,"clinic,mixed",direct,0.0
2025-Q1,T07,넥시움정,OG_2025-Q1_T07_넥시움정_03,9,50503741.0,50503741.0,25251870.5,25251870.5,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,넥시움정,OG_2025-Q1_T07_넥시움정_04,9,39748852.0,39748852.0,19874426.0,19874426.0,0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,넥시움정,OG_2025-Q1_T07_넥시움정_05,10,29448413.0,29448413.0,14724206.5,14724206.5,-0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,디아미크롱서방정,OG_2025-Q1_T07_디아미크롱서방정_01,7,38703000.0,38703000.0,19351500.0,19351500.0,-0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,디아미크롱서방정,OG_2025-Q1_T07_디아미크롱서방정_02,7,25167400.0,25167400.0,12583700.0,12583700.0,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,디아미크롱서방정,OG_2025-Q1_T07_디아미크롱서방정_03,5,21912000.0,21912000.0,10956000.0,10956000.0,0.01,0,"clinic,hosp",direct,0.0
2025-Q1,T07,디아미크롱서방정,OG_2025-Q1_T07_디아미크롱서방정_04,12,34609000.0,34609000.0,17304500.0,17304500.0,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,디아미크롱서방정,OG_2025-Q1_T07_디아미크롱서방정_05,4,11839600.0,11839600.0,5919800.0,5919800.0,0.0,0,"clinic,hosp",direct,0.0
2025-Q1,T07,로수젯정,OG_2025-Q1_T07_로수젯정_01,11,92230425.0,92230425.0,46115212.5,46115212.5,-0.01,7,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,로수젯정,OG_2025-Q1_T07_로수젯정_02,6,92453769.0,92453769.0,46226884.5,46226884.5,-0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,로수젯정,OG_2025-Q1_T07_로수젯정_03,14,135416139.0,135416139.0,67708069.5,67708069.5,-0.02,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,로수젯정,OG_2025-Q1_T07_로수젯정_04,15,165793665.0,165793665.0,82896832.5,82896832.5,0.01,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,로수젯정,OG_2025-Q1_T07_로수젯정_05,8,85375917.0,85375917.0,42687958.5,42687958.5,-0.03,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,록소르정,OG_2025-Q1_T07_록소르정_01,10,15590200.0,15590200.0,7795100.0,7795100.0,0.0,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,록소르정,OG_2025-Q1_T07_록소르정_02,9,14279000.0,14279000.0,7139500.0,7139500.0,-0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,록소르정,OG_2025-Q1_T07_록소르정_03,9,24399800.0,24399800.0,12199900.0,12199900.0,0.0,5,"hosp,mixed",direct,0.0
2025-Q1,T07,록소르정,OG_2025-Q1_T07_록소르정_04,13,25104600.0,25104600.0,12552300.0,12552300.0,0.01,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,록소르정,OG_2025-Q1_T07_록소르정_05,3,1894200.0,1894200.0,947100.0,947100.0,0.0,0,"clinic,hosp",direct,0.0
2025-Q1,T07,리피토정,OG_2025-Q1_T07_리피토정_01,13,45818706.0,45818706.0,22909353.0,22909353.0,0.03,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,리피토정,OG_2025-Q1_T07_리피토정_02,12,26892921.0,26892921.0,13446460.5,13446460.5,-0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,리피토정,OG_2025-Q1_T07_리피토정_03,11,50363079.0,50363079.0,25181539.5,25181539.5,0.03,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,리피토정,OG_2025-Q1_T07_리피토정_04,9,49999200.0,49999200.0,24999600.0,24999600.0,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,리피토정,OG_2025-Q1_T07_리피토정_05,11,63675150.0,63675150.0,31837575.0,31837575.0,-0.03,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,서스펜정,OG_2025-Q1_T07_서스펜정_01,2,3866655.0,3866655.0,1933327.5,1933327.5,0.0,1,"clinic,mixed",direct,0.0
2025-Q1,T07,서스펜정,OG_2025-Q1_T07_서스펜정_02,7,37345032.0,37345032.0,18672516.0,18672516.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,서스펜정,OG_2025-Q1_T07_서스펜정_03,9,41597580.0,41597580.0,20798790.0,20798790.0,0.01,0,"clinic,hosp",direct,0.0
2025-Q1,T07,서스펜정,OG_2025-Q1_T07_서스펜정_04,8,48399579.0,48399579.0,24199789.5,24199789.5,-0.02,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,서스펜정,OG_2025-Q1_T07_서스펜정_05,10,26564655.0,26564655.0,13282327.5,13282327.5,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,세파클러캡슐,OG_2025-Q1_T07_세파클러캡슐_01,8,88749600.0,88749600.0,44374800.0,44374800.0,-0.02,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,세파클러캡슐,OG_2025-Q1_T07_세파클러캡슐_02,8,37658500.0,37658500.0,18829250.0,18829250.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,세파클러캡슐,OG_2025-Q1_T07_세파클러캡슐_03,8,25659600.0,25659600.0,12829800.0,12829800.0,0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,세파클러캡슐,OG_2025-Q1_T07_세파클러캡슐_04,11,55900400.0,55900400.0,27950200.0,27950200.0,0.0,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,세파클러캡슐,OG_2025-Q1_T07_세파클러캡슐_05,6,11533300.0,11533300.0,5766650.0,5766650.0,-0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,아모잘탄정,OG_2025-Q1_T07_아모잘탄정_01,11,20788907.0,20788907.0,10394453.5,10394453.5,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,아모잘탄정,OG_2025-Q1_T07_아모잘탄정_02,13,87676655.0,87676655.0,43838327.5,43838327.5,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,아모잘탄정,OG_2025-Q1_T07_아모잘탄정_03,9,55423064.0,55423064.0,27711532.0,27711532.0,-0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,아모잘탄정,OG_2025-Q1_T07_아모잘탄정_04,11,71985022.0,71985022.0,35992511.0,35992511.0,0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,아모잘탄정,OG_2025-Q1_T07_아모잘탄정_05,15,71983643.0,71983643.0,35991821.5,35991821.5,0.0,7,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,아토르바정,OG_2025-Q1_T07_아토르바정_01,6,19735583.0,19735583.0,9867791.5,9867791.5,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,아토르바정,OG_2025-Q1_T07_아토르바정_02,7,12440265.0,12440265.0,6220132.5,6220132.5,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,아토르바정,OG_2025-Q1_T07_아토르바정_03,6,13623453.0,13623453.0,6811726.5,6811726.5,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,아토르바정,OG_2025-Q1_T07_아토르바정_04,4,13315875.0,13315875.0,6657937.5,6657937.5,-0.01,1,"clinic,mixed",direct,0.0
2025-Q1,T07,아토르바정,OG_2025-Q1_T07_아토르바정_05,9,54753512.0,54753512.0,27376756.0,27376756.0,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,아토젯정,OG_2025-Q1_T07_아토젯정_01,7,98857215.0,98857215.0,49428607.5,49428607.5,-0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,아토젯정,OG_2025-Q1_T07_아토젯정_02,13,99277290.0,99277290.0,49638645.0,49638645.0,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,아토젯정,OG_2025-Q1_T07_아토젯정_03,10,26424747.0,26424747.0,13212373.5,13212373.5,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,아토젯정,OG_2025-Q1_T07_아토젯정_04,9,106881165.0,106881165.0,53440582.5,53440582.5,-0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,아토젯정,OG_2025-Q1_T07_아토젯정_05,7,68832963.0,68832963.0,34416481.5,34416481.5,0.02,0,"clinic,hosp",direct,0.0
2025-Q1,T07,엑스포지정,OG_2025-Q1_T07_엑스포지정_01,6,93915809.0,93915809.0,46957904.5,46957904.5,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,엑스포지정,OG_2025-Q1_T07_엑스포지정_02,12,160005007.0,160005007.0,80002503.5,80002503.5,0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,엑스포지정,OG_2025-Q1_T07_엑스포지정_03,7,84173045.0,84173045.0,42086522.5,42086522.5,0.0,0,"clinic,hosp",direct,0.0
2025-Q1,T07,엑스포지정,OG_2025-Q1_T07_엑스포지정_04,7,95173374.0,95173374.0,47586687.0,47586687.0,-0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,엑스포지정,OG_2025-Q1_T07_엑스포지정_05,8,50246913.0,50246913.0,25123456.5,25123456.5,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,올메텍정,OG_2025-Q1_T07_올메텍정_01,7,33611360.0,33611360.0,16805680.0,16805680.0,-0.03,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,올메텍정,OG_2025-Q1_T07_올메텍정_02,11,42773892.0,42773892.0,21386946.0,21386946.0,0.02,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,올메텍정,OG_2025-Q1_T07_올메텍정_03,7,46527453.0,46527453.0,23263726.5,23263726.5,0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,올메텍정,OG_2025-Q1_T07_올메텍정_04,7,37163026.0,37163026.0,18581513.0,18581513.0,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,올메텍정,OG_2025-Q1_T07_올메텍정_05,12,57427357.0,57427357.0,28713678.5,28713678.5,-0.01,5,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,자누비아정,OG_2025-Q1_T07_자누비아정_01,4,153434000.0,153434000.0,76717000.0,76717000.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,자누비아정,OG_2025-Q1_T07_자누비아정_02,7,125542000.0,125542000.0,62771000.0,62771000.0,0.02,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,자누비아정,OG_2025-Q1_T07_자누비아정_03,9,322348000.0,322348000.0,161174000.0,161174000.0,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,자누비아정,OG_2025-Q1_T07_자누비아정_04,4,27156000.0,27156000.0,13578000.0,13578000.0,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,자누비아정,OG_2025-Q1_T07_자누비아정_05,11,115842000.0,115842000.0,57921000.0,57921000.0,-0.02,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,카나브정,OG_2025-Q1_T07_카나브정_01,6,48927078.0,48927078.0,24463539.0,24463539.0,-0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q1,T07,카나브정,OG_2025-Q1_T07_카나브정_02,14,29893917.0,29893917.0,14946958.5,14946958.5,0.0,3,"clinic,hosp,mixed",direct,0.0
