ship_id,amount_pre_share,amount_hosp_share_55,amount_clinic_share_55,amount_hosp_share_73,amount_clinic_share_73,delta_hosp,delta_clinic
S00010436,959400.0,479700.0,479700.0,671580.0,287820.0,191880.0,-191880.0
S00010437,26904000.0,13452000.0,13452000.0,18832800.0,8071200.0,5380800.0,-5380800.0
S00010438,350400.0,175200.0,175200.0,245280.0,105120.0,70080.0,-70080.0
S00010439,172500.0,86250.0,86250.0,120750.0,51750.0,34500.0,-34500.0
S00010440,12120120.0,6060060.0,6060060.0,8484084.0,3636036.0,2424024.0,-2424024.0
S00010441,577600.0,288800.0,288800.0,404320.0,173280.0,115520.0,-115520.0
S00010442,38610000.0,19305000.0,19305000.0,27027000.0,11583000.0,7722000.0,-7722000.0
S00010443,986000.0,493000.0,493000.0,690200.0,295800.0,197200.0,-197200.0
S00010444,1957500.0,978750.0,978750.0,1370250.0,587250.0,391500.0,-391500.0
S00010445,14994000.0,7497000.0,7497000.0,10495800.0,4498200.0,2998800.0,-2998800.0
S00010446,3026800.0,1513400.0,1513400.0,2118760.0,908040.0,605360.0,-605360.0
S00010447,3460000.0,1730000.0,1730000.0,2422000.0,1038000.0,692000.0,-692000.0
S00010448,28952154.0,14476077.0,14476077.0,20266507.8,8685646.2,5790430.8,-5790430.8
S00010449,1663968.0,831984.0,831984.0,1164777.6,499190.4,332793.6,-332793.6
S00010450,2070300.0,1035150.0,1035150.0,1449210.0,621090.0,414060.0,-414060.0
S00010451,12709071.0,6354535.5,6354535.5,8896349.7,3812721.3,2541814.2,-2541814.2
S00010452,931200.0,465600.0,465600.0,651840.0,279360.0,186240.0,-186240.0
S00010453,940500.0,470250.0,470250.0,658350.0,282150.0,188100.0,-188100.0
S00010454,2034900.0,1017450.0,1017450.0,1424430.0,610470.0,406980.0,-406980.0
S00010455,49600.0,24800.0,24800.0,34720.0,14880.0,9920.0,-9920.0
S00010456,1577600.0,788800.0,788800.0,1104320.0,473280.0,315520.0,-315520.0
S00010457,1497300.0,748650.0,748650.0,1048110.0,449190.0,299460.0,-299460.0
S00010458,6402000.0,3201000.0,3201000.0,4481400.0,1920600.0,1280400.0,-1280400.0
S00010459,4351932.0,2175966.0,2175966.0,3046352.4,1305579.6,870386.4,-870386.4
S00010460,15049149.0,7524574.5,7524574.5,10534404.3,4514744.7,3009829.8,-3009829.8
S00010461,532000.0,266000.0,266000.0,372400.0,159600.0,106400.0,-106400.0
S00010462,22230000.0,11115000.0,11115000.0,15561000.0,6669000.0,4446000.0,-4446000.0
S00010463,15639885.0,7819942.5,7819942.5,10947919.5,4691965.5,3127977.0,-3127977.0
S00010464,1415700.0,707850.0,707850.0,990990.0,424710.0,283140.0,-283140.0
S00010465,17514000.0,8757000.0,8757000.0,12259800.0,5254200.0,3502800.0,-3502800.0
S00010466,3158400.0,1579200.0,1579200.0,2210880.0,947520.0,631680.0,-631680.0
S00010467,6601041.0,3300520.5,3300520.5,4620728.7,1980312.3,1320208.2,-1320208.2
S00010468,1692009.0,846004.5,846004.5,1184406.3,507602.7,338401.8,-338401.8
S00010469,573400.0,286700.0,286700.0,401380.0,172020.0,114680.0,-114680.0
S00010470,38009199.0,19004599.5,19004599.5,26606439.3,11402759.7,7601839.8,-7601839.8
S00010471,20764116.0,10382058.0,10382058.0,14534881.2,6229234.8,4152823.2,-4152823.2
S00010472,2187000.0,1093500.0,1093500.0,1530900.0,656100.0,437400.0,-437400.0
S00010473,13285854.0,6642927.0,6642927.0,9300097.8,3985756.2,2657170.8,-2657170.8
S00010474,15106182.0,7553091.0,7553091.0,10574327.4,4531854.6,3021236.4,-3021236.4
S00010475,6441000.0,3220500.0,3220500.0,4508700.0,1932300.0,1288200.0,-1288200.0
S00010476,12463836.0,6231918.0,6231918.0,8724685.2,3739150.8,2492767.2,-2492767.2
S00010477,25724000.0,12862000.0,12862000.0,18006800.0,7717200.0,5144800.0,-5144800.0
S00010478,6984000.0,3492000.0,3492000.0,4888800.0,2095200.0,1396800.0,-1396800.0
S00010479,1152300.0,576150.0,576150.0,806610.0,345690.0,230460.0,-230460.0
S00010480,1177200.0,588600.0,588600.0,824040.0,353160.0,235440.0,-235440.0
S00010481,684000.0,342000.0,342000.0,478800.0,205200.0,136800.0,-136800.0
S00010482,46410000.0,23205000.0,23205000.0,32487000.0,13923000.0,9282000.0,-9282000.0
S00010483,2599200.0,1299600.0,1299600.0,1819440.0,779760.0,519840.0,-519840.0
S00010484,2457000.0,1228500.0,1228500.0,1719900.0,737100.0,491400.0,-491400.0
S00010485,23814000.0,11907000.0,11907000.0,16669800.0,7144200.0,4762800.0,-4762800.0
S00010486,112800.0,56400.0,56400.0,78960.0,33840.0,22560.0,-22560.0
S00010487,10465065.0,5232532.5,5232532.5,7325545.5,3139519.5,2093013.0,-2093013.0
S00010488,2845900.0,1422950.0,1422950.0,1992130.0,853770.0,569180.0,-569180.0
S00010489,5216859.0,2608429.5,2608429.5,3651801.3,1565057.7,1043371.8,-1043371.8
S00010490,1447200.0,723600.0,723600.0,1013040.0,434160.0,289440.0,-289440.0
S00010491,3345300.0,1672650.0,1672650.0,2341710.0,1003590.0,669060.0,-669060.0
S00010492,2397600.0,1198800.0,1198800.0,1678320.0,719280.0,479520.0,-479520.0
S00010493,2911968.0,1455984.0,1455984.0,2038377.6,873590.4,582393.6,-582393.6
S00010494,9794118.0,4897059.0,4897059.0,6855882.6,2938235.4,1958823.6,-1958823.6
S00010495,7296000.0,3648000.0,3648000.0,5107200.0,2188800.0,1459200.0,-1459200.0
S00010496,5775924.0,2887962.0,2887962.0,4043146.8,1732777.2,1155184.8,-1155184.8
S00010497,19588000.0,9794000.0,9794000.0,13711600.0,5876400.0,3917600.0,-3917600.0
S00010498,219000.0,109500.0,109500.0,153300.0,65700.0,43800.0,-43800.0
S00010499,6911892.0,3455946.0,3455946.0,4838324.4,2073567.6,1382378.4,-1382378.4
S00010500,2071000.0,1035500.0,1035500.0,1449700.0,621300.0,414200.0,-414200.0
S00010501,1782000.0,891000.0,891000.0,1247400.0,534600.0,356400.0,-356400.0
S00010502,38220000.0,19110000.0,19110000.0,26754000.0,11466000.0,7644000.0,-7644000.0
S00010503,1710000.0,855000.0,855000.0,1197000.0,513000.0,342000.0,-342000.0
S00010504,12880140.0,6440070.0,6440070.0,9016098.0,3864042.0,2576028.0,-2576028.0
S00010505,22680000.0,11340000.0,11340000.0,15876000.0,6804000.0,4536000.0,-4536000.0
S00010506,2011600.0,1005800.0,1005800.0,1408120.0,603480.0,402320.0,-402320.0
S00010507,2145200.0,1072600.0,1072600.0,1501640.0,643560.0,429040.0,-429040.0
S00010508,27072144.0,13536072.0,13536072.0,18950500.8,8121643.2,5414428.8,-5414428.8
S00010509,338400.0,169200.0,169200.0,236880.0,101520.0,67680.0,-67680.0
S00010510,2753700.0,1376850.0,1376850.0,1927590.0,826110.0,550740.0,-550740.0
S00010511,7697043.0,3848521.5,3848521.5,5387930.1,2309112.9,1539408.6,-1539408.6
S00010512,1765400.0,882700.0,882700.0,1235780.0,529620.0,353080.0,-353080.0
S00010513,1673100.0,836550.0,836550.0,1171170.0,501930.0,334620.0,-334620.0
S00010514,297500.0,148750.0,148750.0,208250.0,89250.0,59500.0,-59500.0
S00010515,8721000.0,4360500.0,4360500.0,6104700.0,2616300.0,1744200.0,-1744200.0
S00010516,1716800.0,858400.0,858400.0,1201760.0,515040.0,343360.0,-343360.0
S00010517,3075100.0,1537550.0,1537550.0,2152570.0,922530.0,615020.0,-615020.0
S00010518,1219100.0,609550.0,609550.0,853370.0,365730.0,243820.0,-243820.0
S00010519,676200.0,338100.0,338100.0,473340.0,202860.0,135240.0,-135240.0
S00010520,566800.0,283400.0,283400.0,396760.0,170040.0,113360.0,-113360.0
S00010521,102600.0,51300.0,51300.0,71820.0,30780.0,20520.0,-20520.0
S00010522,42510000.0,21255000.0,21255000.0,29757000.0,12753000.0,8502000.0,-8502000.0
S00010523,1218000.0,609000.0,609000.0,852600.0,365400.0,243600.0,-243600.0
S00010524,1863000.0,931500.0,931500.0,1304100.0,558900.0,372600.0,-372600.0
S00010525,16506000.0,8253000.0,8253000.0,11554200.0,4951800.0,3301200.0,-3301200.0
S00010526,2068000.0,1034000.0,1034000.0,1447600.0,620400.0,413600.0,-413600.0
S00010527,3148600.0,1574300.0,1574300.0,2204020.0,944580.0,629720.0,-629720.0
S00010528,1653900.0,826950.0,826950.0,1157730.0,496170.0,330780.0,-330780.0
S00010529,4994865.0,2497432.5,2497432.5,3496405.5,1498459.5,998973.0,-998973.0
S00010530,3356700.0,1678350.0,1678350.0,2349690.0,1007010.0,671340.0,-671340.0
S00010531,11098062.0,5549031.0,5549031.0,7768643.4,3329418.6,2219612.4,-2219612.4
S00010532,1008800.0,504400.0,504400.0,706160.0,302640.0,201760.0,-201760.0
S00010533,1593300.0,796650.0,796650.0,1115310.0,477990.0,318660.0,-318660.0
S00010534,7138086.0,3569043.0,3569043.0,4996660.2,2141425.8,1427617.2,-1427617.2
S00010535,10887000.0,5443500.0,5443500.0,7620900.0,3266100.0,2177400.0,-2177400.0
S00010536,385400.0,192700.0,192700.0,269780.0,115620.0,77080.0,-77080.0
S00010537,3809200.0,1904600.0,1904600.0,2666440.0,1142760.0,761840.0,-761840.0
S00010538,17169000.0,8584500.0,8584500.0,12018300.0,5150700.0,3433800.0,-3433800.0
S00010539,910800.0,455400.0,455400.0,637560.0,273240.0,182160.0,-182160.0
S00010540,1414014.0,707007.0,707007.0,989809.8,424204.2,282802.8,-282802.8
S00010541,19000.0,9500.0,9500.0,13300.0,5700.0,3800.0,-3800.0
S00010542,17550000.0,8775000.0,8775000.0,12285000.0,5265000.0,3510000.0,-3510000.0
S00010543,1915200.0,957600.0,957600.0,1340640.0,574560.0,383040.0,-383040.0
S00010544,1795500.0,897750.0,897750.0,1256850.0,538650.0,359100.0,-359100.0
S00010545,14994000.0,7497000.0,7497000.0,10495800.0,4498200.0,2998800.0,-2998800.0
S00010546,2387600.0,1193800.0,1193800.0,1671320.0,716280.0,477520.0,-477520.0
S00010547,1885700.0,942850.0,942850.0,1319990.0,565710.0,377140.0,-377140.0
S00010548,3437100.0,1718550.0,1718550.0,2405970.0,1031130.0,687420.0,-687420.0
S00010549,4032891.0,2016445.5,2016445.5,2823023.7,1209867.3,806578.2,-806578.2
S00010550,2532600.0,1266300.0,1266300.0,1772820.0,759780.0,506520.0,-506520.0
S00010551,12351069.0,6175534.5,6175534.5,8645748.3,3705320.7,2470213.8,-2470213.8
S00010552,3013200.0,1506600.0,1506600.0,2109240.0,903960.0,602640.0,-602640.0
S00010553,990000.0,495000.0,495000.0,693000.0,297000.0,198000.0,-198000.0
S00010554,864500.0,432250.0,432250.0,605150.0,259350.0,172900.0,-172900.0
S00010555,7296000.0,3648000.0,3648000.0,5107200.0,2188800.0,1459200.0,-1459200.0
S00010556,464000.0,232000.0,232000.0,324800.0,139200.0,92800.0,-92800.0
S00010557,2867600.0,1433800.0,1433800.0,2007320.0,860280.0,573520.0,-573520.0
S00010558,992800.0,496400.0,496400.0,694960.0,297840.0,198560.0,-198560.0
S00010559,9535851.0,4767925.5,4767925.5,6675095.7,2860755.3,1907170.2,-1907170.2
S00010560,3838038.0,1919019.0,1919019.0,2686626.6,1151411.4,767607.6,-767607.6
S00010561,3102000.0,1551000.0,1551000.0,2171400.0,930600.0,620400.0,-620400.0
S00010562,7800000.0,3900000.0,3900000.0,5460000.0,2340000.0,1560000.0,-1560000.0
S00010563,22167837.0,11083918.5,11083918.5,15517485.9,6650351.1,4433567.4,-4433567.4
S00010564,310500.0,155250.0,155250.0,217350.0,93150.0,62100.0,-62100.0
S00010565,630000.0,315000.0,315000.0,441000.0,189000.0,126000.0,-126000.0
S00010566,864800.0,432400.0,432400.0,605360.0,259440.0,172960.0,-172960.0
S00010567,3287000.0,1643500.0,1643500.0,2300900.0,986100.0,657400.0,-657400.0
S00010568,1937000.0,968500.0,968500.0,1355900.0,581100.0,387400.0,-387400.0
S00010569,8371839.0,4185919.5,4185919.5,5860287.3,2511551.7,1674367.8,-1674367.8
S00010570,2030100.0,1015050.0,1015050.0,1421070.0,609030.0,406020.0,-406020.0
S00010571,2079000.0,1039500.0,1039500.0,1455300.0,623700.0,415800.0,-415800.0
S00010572,2527200.0,1263600.0,1263600.0,1769040.0,758160.0,505440.0,-505440.0
S00010573,1881000.0,940500.0,940500.0,1316700.0,564300.0,376200.0,-376200.0
S00010574,678300.0,339150.0,339150.0,474810.0,203490.0,135660.0,-135660.0
S00010575,80600.0,40300.0,40300.0,56420.0,24180.0,16120.0,-16120.0
S00010576,6003921.0,3001960.5,3001960.5,4202744.7,1801176.3,1200784.2,-1200784.2
S00010577,1610000.0,805000.0,805000.0,1127000.0,483000.0,322000.0,-322000.0
S00010578,7954000.0,3977000.0,3977000.0,5567800.0,2386200.0,1590800.0,-1590800.0
S00010579,2751957.0,1375978.5,1375978.5,1926369.9,825587.1,550391.4,-550391.4
S00010580,19998198.0,9999099.0,9999099.0,13998738.6,5999459.4,3999639.6,-3999639.6
S00010581,3003000.0,1501500.0,1501500.0,2102100.0,900900.0,600600.0,-600600.0
S00010582,6930000.0,3465000.0,3465000.0,4851000.0,2079000.0,1386000.0,-1386000.0
S00010583,20535849.0,10267924.5,10267924.5,14375094.3,6160754.7,4107169.8,-4107169.8
S00010584,1009800.0,504900.0,504900.0,706860.0,302940.0,201960.0,-201960.0
S00010585,22302000.0,11151000.0,11151000.0,15611400.0,6690600.0,4460400.0,-4460400.0
S00010586,2199600.0,1099800.0,1099800.0,1539720.0,659880.0,439920.0,-439920.0
S00010587,1384000.0,692000.0,692000.0,968800.0,415200.0,276800.0,-276800.0
S00010588,29704158.0,14852079.0,14852079.0,20792910.6,8911247.4,5940831.6,-5940831.6
S00010589,1351974.0,675987.0,675987.0,946381.8,405592.2,270394.8,-270394.8
S00010590,3638100.0,1819050.0,1819050.0,2546670.0,1091430.0,727620.0,-727620.0
S00010591,16110090.0,8055045.0,8055045.0,11277063.0,4833027.0,3222018.0,-3222018.0
S00010592,1358991.0,679495.5,679495.5,951293.7,407697.3,271798.2,-271798.2
S00010593,504900.0,252450.0,252450.0,353430.0,151470.0,100980.0,-100980.0
S00010594,591500.0,295750.0,295750.0,414050.0,177450.0,118300.0,-118300.0
S00010595,8835000.0,4417500.0,4417500.0,6184500.0,2650500.0,1767000.0,-1767000.0
S00010596,1291983.0,645991.5,645991.5,904388.1,387594.9,258396.6,-258396.6
S00010597,3852000.0,1926000.0,1926000.0,2696400.0,1155600.0,770400.0,-770400.0
S00010598,14259000.0,7129500.0,7129500.0,9981300.0,4277700.0,2851800.0,-2851800.0
S00010599,69000.0,34500.0,34500.0,48300.0,20700.0,13800.0,-13800.0
S00010600,1286200.0,643100.0,643100.0,900340.0,385860.0,257240.0,-257240.0
S00010601,741000.0,370500.0,370500.0,518700.0,222300.0,148200.0,-148200.0
S00010602,5040000.0,2520000.0,2520000.0,3528000.0,1512000.0,1008000.0,-1008000.0
S00010603,2827500.0,1413750.0,1413750.0,1979250.0,848250.0,565500.0,-565500.0
S00010604,1791900.0,895950.0,895950.0,1254330.0,537570.0,358380.0,-358380.0
S00010605,5796000.0,2898000.0,2898000.0,4057200.0,1738800.0,1159200.0,-1159200.0
S00010606,3515600.0,1757800.0,1757800.0,2460920.0,1054680.0,703120.0,-703120.0
S00010607,25277157.0,12638578.5,12638578.5,17694009.9,7583147.1,5055431.4,-5055431.4
S00010608,1370800.0,685400.0,685400.0,959560.0,411240.0,274160.0,-274160.0
S00010609,3535932.0,1767966.0,1767966.0,2475152.4,1060779.6,707186.4,-707186.4
S00010610,21392112.0,10696056.0,10696056.0,14974478.4,6417633.6,4278422.4,-4278422.4
S00010611,434700.0,217350.0,217350.0,304290.0,130410.0,86940.0,-86940.0
S00010612,349200.0,174600.0,174600.0,244440.0,104760.0,69840.0,-69840.0
S00010613,1197900.0,598950.0,598950.0,838530.0,359370.0,239580.0,-239580.0
S00010614,8051097.0,4025548.5,4025548.5,5635767.9,2415329.1,1610219.4,-1610219.4
S00010615,458800.0,229400.0,229400.0,321160.0,137640.0,91760.0,-91760.0
S00010616,1271000.0,635500.0,635500.0,889700.0,381300.0,254200.0,-254200.0
S00010617,28320000.0,14160000.0,14160000.0,19824000.0,8496000.0,5664000.0,-5664000.0
S00010618,1160700.0,580350.0,580350.0,812490.0,348210.0,232140.0,-232140.0
S00010619,2943954.0,1471977.0,1471977.0,2060767.8,883186.2,588790.8,-588790.8
S00010620,14948148.0,7474074.0,7474074.0,10463703.6,4484444.4,2989629.6,-2989629.6
S00010621,2508000.0,1254000.0,1254000.0,1755600.0,752400.0,501600.0,-501600.0
S00010622,9804000.0,4902000.0,4902000.0,6862800.0,2941200.0,1960800.0,-1960800.0
S00010623,2291400.0,1145700.0,1145700.0,1603980.0,687420.0,458280.0,-458280.0
S00010624,94500.0,47250.0,47250.0,66150.0,28350.0,18900.0,-18900.0
S00010625,3150000.0,1575000.0,1575000.0,2205000.0,945000.0,630000.0,-630000.0
S00010626,3421600.0,1710800.0,1710800.0,2395120.0,1026480.0,684320.0,-684320.0
S00010627,2837200.0,1418600.0,1418600.0,1986040.0,851160.0,567440.0,-567440.0
S00010628,1177100.0,588550.0,588550.0,823970.0,353130.0,235420.0,-235420.0
S00010629,573400.0,286700.0,286700.0,401380.0,172020.0,114680.0,-114680.0
S00010630,1487400.0,743700.0,743700.0,1041180.0,446220.0,297480.0,-297480.0
S00010631,2079000.0,1039500.0,1039500.0,1455300.0,623700.0,415800.0,-415800.0
S00010632,1117800.0,558900.0,558900.0,782460.0,335340.0,223560.0,-223560.0
S00010633,1776600.0,888300.0,888300.0,1243620.0,532980.0,355320.0,-355320.0
S00010634,254800.0,127400.0,127400.0,178360.0,76440.0,50960.0,-50960.0
S00010635,37200.0,18600.0,18600.0,26040.0,11160.0,7440.0,-7440.0
S00010636,139200.0,69600.0,69600.0,97440.0,41760.0,27840.0,-27840.0
S00010637,37760000.0,18880000.0,18880000.0,26432000.0,11328000.0,7552000.0,-7552000.0
S00010638,1241000.0,620500.0,620500.0,868700.0,372300.0,248200.0,-248200.0
S00010639,319995.0,159997.5,159997.5,223996.5,95998.5,63999.0,-63999.0
S00010640,3232032.0,1616016.0,1616016.0,2262422.4,969609.6,646406.4,-646406.4
S00010641,186200.0,93100.0,93100.0,130340.0,55860.0,37240.0,-37240.0
S00010642,70980000.0,35490000.0,35490000.0,49686000.0,21294000.0,14196000.0,-14196000.0
S00010643,14279895.0,7139947.5,7139947.5,9995926.5,4283968.5,2855979.0,-2855979.0
S00010644,12604137.0,6302068.5,6302068.5,8822895.9,3781241.1,2520827.4,-2520827.4
S00010645,14742000.0,7371000.0,7371000.0,10319400.0,4422600.0,2948400.0,-2948400.0
S00010646,1203200.0,601600.0,601600.0,842240.0,360960.0,240640.0,-240640.0
S00010647,22701141.0,11350570.5,11350570.5,15890798.7,6810342.3,4540228.2,-4540228.2
S00010648,2905500.0,1452750.0,1452750.0,2033850.0,871650.0,581100.0,-581100.0
S00010649,761400.0,380700.0,380700.0,532980.0,228420.0,152280.0,-152280.0
S00010650,30751161.0,15375580.5,15375580.5,21525812.7,9225348.3,6150232.2,-6150232.2
S00010651,13425075.0,6712537.5,6712537.5,9397552.5,4027522.5,2685015.0,-2685015.0
S00010652,12834915.0,6417457.5,6417457.5,8984440.5,3850474.5,2566983.0,-2566983.0
S00010653,6187932.0,3093966.0,3093966.0,4331552.4,1856379.6,1237586.4,-1237586.4
S00010654,928200.0,464100.0,464100.0,649740.0,278460.0,185640.0,-185640.0
S00010655,768800.0,384400.0,384400.0,538160.0,230640.0,153760.0,-153760.0
S00010656,106600.0,53300.0,53300.0,74620.0,31980.0,21320.0,-21320.0
S00010657,2254000.0,1127000.0,1127000.0,1577800.0,676200.0,450800.0,-450800.0
S00010658,13677000.0,6838500.0,6838500.0,9573900.0,4103100.0,2735400.0,-2735400.0
S00010659,317400.0,158700.0,158700.0,222180.0,95220.0,63480.0,-63480.0
S00010660,119900.0,59950.0,59950.0,83930.0,35970.0,23980.0,-23980.0
S00010661,3762000.0,1881000.0,1881000.0,2633400.0,1128600.0,752400.0,-752400.0
S00010662,5460000.0,2730000.0,2730000.0,3822000.0,1638000.0,1092000.0,-1092000.0
S00010663,391500.0,195750.0,195750.0,274050.0,117450.0,78300.0,-78300.0
S00010664,3312036.0,1656018.0,1656018.0,2318425.2,993610.8,662407.2,-662407.2
S00010665,11088000.0,5544000.0,5544000.0,7761600.0,3326400.0,2217600.0,-2217600.0
S00010666,2575600.0,1287800.0,1287800.0,1802920.0,772680.0,515120.0,-515120.0
S00010667,847700.0,423850.0,423850.0,593390.0,254310.0,169540.0,-169540.0
S00010668,10340055.0,5170027.5,5170027.5,7238038.5,3102016.5,2068011.0,-2068011.0
S00010669,3292911.0,1646455.5,1646455.5,2305037.7,987873.3,658582.2,-658582.2
S00010670,5348028.0,2674014.0,2674014.0,3743619.6,1604408.4,1069605.6,-1069605.6
S00010671,15573087.0,7786543.5,7786543.5,10901160.9,4671926.1,3114617.4,-3114617.4
S00010672,28387812.0,14193906.0,14193906.0,19871468.4,8516343.6,5677562.4,-5677562.4
S00010673,1861200.0,930600.0,930600.0,1302840.0,558360.0,372240.0,-372240.0
S00010674,249900.0,124950.0,124950.0,174930.0,74970.0,49980.0,-49980.0
S00010675,514600.0,257300.0,257300.0,360220.0,154380.0,102920.0,-102920.0
S00010676,2041600.0,1020800.0,1020800.0,1429120.0,612480.0,408320.0,-408320.0
S00010677,9440000.0,4720000.0,4720000.0,6608000.0,2832000.0,1888000.0,-1888000.0
S00010678,9409000.0,4704500.0,4704500.0,6586300.0,2822700.0,1881800.0,-1881800.0
S00010679,1193700.0,596850.0,596850.0,835590.0,358110.0,238740.0,-238740.0
S00010680,2169100.0,1084550.0,1084550.0,1518370.0,650730.0,433820.0,-433820.0
S00010681,1617000.0,808500.0,808500.0,1131900.0,485100.0,323400.0,-323400.0
S00010682,7020000.0,3510000.0,3510000.0,4914000.0,2106000.0,1404000.0,-1404000.0
S00010683,837900.0,418950.0,418950.0,586530.0,251370.0,167580.0,-167580.0
S00010684,8280090.0,4140045.0,4140045.0,5796063.0,2484027.0,1656018.0,-1656018.0
S00010685,20916000.0,10458000.0,10458000.0,14641200.0,6274800.0,4183200.0,-4183200.0
S00010686,94000.0,47000.0,47000.0,65800.0,28200.0,18800.0,-18800.0
S00010687,2318200.0,1159100.0,1159100.0,1622740.0,695460.0,463640.0,-463640.0
S00010688,462300.0,231150.0,231150.0,323610.0,138690.0,92460.0,-92460.0
S00010689,831984.0,415992.0,415992.0,582388.8,249595.2,166396.8,-166396.8
S00010690,25403133.0,12701566.5,12701566.5,17782193.1,7620939.9,5080626.6,-5080626.6
S00010691,32757183.0,16378591.5,16378591.5,22930028.1,9827154.9,6551436.6,-6551436.6
S00010692,14042907.0,7021453.5,7021453.5,9830034.9,4212872.1,2808581.4,-2808581.4
S00010693,8553906.0,4276953.0,4276953.0,5987734.2,2566171.8,1710781.2,-1710781.2
S00010694,1474200.0,737100.0,737100.0,1031940.0,442260.0,294840.0,-294840.0
S00010695,9348000.0,4674000.0,4674000.0,6543600.0,2804400.0,1869600.0,-1869600.0
S00010696,1948800.0,974400.0,974400.0,1364160.0,584640.0,389760.0,-389760.0
S00010697,80500.0,40250.0,40250.0,56350.0,24150.0,16100.0,-16100.0
S00010698,9797000.0,4898500.0,4898500.0,6857900.0,2939100.0,1959400.0,-1959400.0
S00010699,12735801.0,6367900.5,6367900.5,8915060.7,3820740.3,2547160.2,-2547160.2
S00010700,763000.0,381500.0,381500.0,534100.0,228900.0,152600.0,-152600.0
S00010701,220400.0,110200.0,110200.0,154280.0,66120.0,44080.0,-44080.0
S00010702,57720000.0,28860000.0,28860000.0,40404000.0,17316000.0,11544000.0,-11544000.0
